,Driver,Stint,Compound,GP,Year,StintLength
2673,RUS,1.0,MEDIUM,Saudi Arabia,2020,8
2674,RUS,1.0,MEDIUM,Saudi Arabia,2021,8
2675,RUS,1.0,MEDIUM,Saudi Arabia,2022,14
2676,RUS,1.0,MEDIUM,Saudi Arabia,2023,17
2677,RUS,1.0,MEDIUM,Singapore,2023,18
2678,RUS,1.0,MEDIUM,Spain,2019,26
2679,RUS,1.0,SOFT,Bahrain,2019,11
2680,RUS,1.0,SOFT,Bahrain,2021,9
2681,RUS,1.0,SOFT,Bahrain,2022,13
2682,RUS,1.0,SOFT,Bahrain,2023,12
2683,RUS,1.0,SOFT,Brazil,2022,17
2684,RUS,1.0,SOFT,Canada,2021,6
2685,RUS,1.0,SOFT,Great Britain,2023,27
2686,RUS,1.0,SOFT,Hungary,2022,14
2687,RUS,1.0,SOFT,Japan,2020,17
2688,RUS,1.0,SOFT,Japan,2021,6
2689,RUS,1.0,SOFT,Miami,2020,17
2690,RUS,1.0,SOFT,Monza,2022,22
2691,RUS,1.0,SOFT,Netherlands,2020,10
2692,RUS,1.0,SOFT,Qatar,2021,7
2693,RUS,1.0,SOFT,Spain,2020,17
2694,RUS,1.0,SOFT,Spain,2021,6
2695,RUS,1.0,SOFT,Spain,2022,11
2696,RUS,1.0,SOFT,Spain,2023,23
2697,RUS,2.0,HARD,Abu Dhabi,2020,41
2698,RUS,2.0,HARD,Abu Dhabi,2022,23
2699,RUS,2.0,HARD,Abu Dhabi,2023,19
2700,RUS,2.0,HARD,Austin,2019,22
2701,RUS,2.0,HARD,Austin,2020,20
2702,RUS,2.0,HARD,Austin,2021,20
2703,RUS,2.0,HARD,Austin,2022,14
2704,RUS,2.0,HARD,Austin,2023,17
2705,RUS,2.0,HARD,Australia,2020,20
2706,RUS,2.0,HARD,Australia,2022,30
2707,RUS,2.0,HARD,Austria,2019,41
2708,RUS,2.0,HARD,Austria,2020,20
2709,RUS,2.0,HARD,Azerbaijan,2020,20
2710,RUS,2.0,HARD,Azerbaijan,2021,27
2711,RUS,2.0,HARD,Azerbaijan,2022,22
2712,RUS,2.0,HARD,Azerbaijan,2023,35
2713,RUS,2.0,HARD,Bahrain,2022,17
2714,RUS,2.0,HARD,Bahrain,2023,17
2715,RUS,2.0,HARD,Canada,2019,59
2716,RUS,2.0,HARD,Canada,2022,24
2717,RUS,2.0,HARD,Canada,2023,37
2718,RUS,2.0,HARD,China,2019,25
2719,RUS,2.0,HARD,China,2020,1
2720,RUS,2.0,HARD,China,2021,32
2721,RUS,2.0,HARD,China,2022,24
2722,RUS,2.0,HARD,China,2023,37
2723,RUS,2.0,HARD,Great Britain,2019,28
2724,RUS,2.0,HARD,Great Britain,2020,33
2725,RUS,2.0,HARD,Hungary,2019,51
2726,RUS,2.0,HARD,Imola,2019,26
2727,RUS,2.0,HARD,Imola,2020,36
2728,RUS,2.0,HARD,Imola,2023,31
2729,RUS,2.0,HARD,Japan,2019,25
2730,RUS,2.0,HARD,Japan,2023,28
2731,RUS,2.0,HARD,Mexico,2019,46
2732,RUS,2.0,HARD,Mexico,2021,52
2733,RUS,2.0,HARD,Mexico,2022,31
2734,RUS,2.0,HARD,Mexico,2023,5
2735,RUS,2.0,HARD,Miami,2019,46
2736,RUS,2.0,HARD,Miami,2023,39
2737,RUS,2.0,HARD,Monaco,2019,61
2738,RUS,2.0,HARD,Monaco,2020,1
2739,RUS,2.0,HARD,Monaco,2021,44
2740,RUS,2.0,HARD,Monaco,2022,1
2741,RUS,2.0,HARD,Monza,2019,26
2742,RUS,2.0,HARD,Monza,2020,1
2743,RUS,2.0,HARD,Monza,2021,22
2744,RUS,2.0,HARD,Monza,2022,22
2745,RUS,2.0,HARD,Monza,2023,31
2746,RUS,2.0,HARD,Netherlands,2021,39
2747,RUS,2.0,HARD,Netherlands,2022,15
2748,RUS,2.0,HARD,Qatar,2019,41
2749,RUS,2.0,HARD,Qatar,2020,20
2750,RUS,2.0,HARD,Qatar,2021,30
2751,RUS,2.0,HARD,Saudi Arabia,2020,41
2752,RUS,2.0,HARD,Saudi Arabia,2022,27
2753,RUS,2.0,HARD,Saudi Arabia,2023,30
2754,RUS,2.0,HARD,Singapore,2019,32
2755,RUS,2.0,HARD,Singapore,2023,21
2756,RUS,2.0,MEDIUM,Abu Dhabi,2019,21
2757,RUS,2.0,MEDIUM,Austria,2023,10
2758,RUS,2.0,MEDIUM,Azerbaijan,2019,11
2759,RUS,2.0,MEDIUM,Bahrain,2019,13
2760,RUS,2.0,MEDIUM,Bahrain,2020,12
2761,RUS,2.0,MEDIUM,Bahrain,2021,21
2762,RUS,2.0,MEDIUM,Belgium,2022,15
2763,RUS,2.0,MEDIUM,Brazil,2019,27
2764,RUS,2.0,MEDIUM,Brazil,2020,12
2765,RUS,2.0,MEDIUM,Brazil,2022,23
2766,RUS,2.0,MEDIUM,Canada,2021,18
2767,RUS,2.0,MEDIUM,Great Britain,2021,14
2768,RUS,2.0,MEDIUM,Great Britain,2023,16
2769,RUS,2.0,MEDIUM,Hungary,2022,22
2770,RUS,2.0,MEDIUM,Hungary,2023,17
2771,RUS,2.0,MEDIUM,Imola,2021,3
2772,RUS,2.0,MEDIUM,Imola,2022,43
2773,RUS,2.0,MEDIUM,Japan,2020,15
2774,RUS,2.0,MEDIUM,Japan,2021,18
2775,RUS,2.0,MEDIUM,Miami,2020,15
2776,RUS,2.0,MEDIUM,Miami,2021,3
2777,RUS,2.0,MEDIUM,Miami,2022,11
2778,RUS,2.0,MEDIUM,Qatar,2023,7
2779,RUS,2.0,MEDIUM,Spain,2020,15
2780,RUS,2.0,MEDIUM,Spain,2021,18
2781,RUS,2.0,MEDIUM,Spain,2022,21
2782,RUS,2.0,MEDIUM,Spain,2023,19
2783,RUS,2.0,SOFT,Australia,2019,14
2784,RUS,2.0,SOFT,Belgium,2019,12
2785,RUS,2.0,SOFT,Belgium,2023,21
2786,RUS,2.0,SOFT,Hungary,2020,6
2787,RUS,2.0,SOFT,Netherlands,2019,14
2788,RUS,2.0,SOFT,Saudi Arabia,2019,14
2789,RUS,2.0,SOFT,Singapore,2020,6
2790,RUS,2.0,SOFT,Spain,2019,9
2791,RUS,3.0,HARD,Abu Dhabi,2023,23
2792,RUS,3.0,HARD,Austin,2021,23
2793,RUS,3.0,HARD,Austin,2022,17
2794,RUS,3.0,HARD,Australia,2019,13
2795,RUS,3.0,HARD,Australia,2021,8
2796,RUS,3.0,HARD,Australia,2023,6
2797,RUS,3.0,HARD,Austria,2021,8
2798,RUS,3.0,HARD,Austria,2022,54
2799,RUS,3.0,HARD,Austria,2023,25
2800,RUS,3.0,HARD,Azerbaijan,2021,10
2801,RUS,3.0,HARD,Azerbaijan,2022,16
2802,RUS,3.0,HARD,Bahrain,2020,18
2803,RUS,3.0,HARD,Bahrain,2023,24
2804,RUS,3.0,HARD,Belgium,2022,14
2805,RUS,3.0,HARD,Brazil,2020,18
2806,RUS,3.0,HARD,Canada,2022,19
2807,RUS,3.0,HARD,China,2022,19
2808,RUS,3.0,HARD,Great Britain,2021,32
2809,RUS,3.0,HARD,Netherlands,2019,13
2810,RUS,3.0,HARD,Qatar,2022,54
2811,RUS,3.0,HARD,Saudi Arabia,2019,13
2812,RUS,3.0,MEDIUM,Abu Dhabi,2022,18
2813,RUS,3.0,MEDIUM,Austin,2023,16
2814,RUS,3.0,MEDIUM,Bahrain,2019,26
2815,RUS,3.0,MEDIUM,Bahrain,2021,18
2816,RUS,3.0,MEDIUM,Bahrain,2022,10
2817,RUS,3.0,MEDIUM,Canada,2020,18
2818,RUS,3.0,MEDIUM,Canada,2021,36
2819,RUS,3.0,MEDIUM,China,2020,31
2820,RUS,3.0,MEDIUM,Hungary,2020,29
2821,RUS,3.0,MEDIUM,Hungary,2021,17
2822,RUS,3.0,MEDIUM,Hungary,2022,28
2823,RUS,3.0,MEDIUM,Hungary,2023,23
2824,RUS,3.0,MEDIUM,Japan,2020,29
2825,RUS,3.0,MEDIUM,Japan,2021,36
2826,RUS,3.0,MEDIUM,Mexico,2020,18
2827,RUS,3.0,MEDIUM,Mexico,2023,35
2828,RUS,3.0,MEDIUM,Miami,2020,29
2829,RUS,3.0,MEDIUM,Monaco,2020,25
2830,RUS,3.0,MEDIUM,Monaco,2022,31
2831,RUS,3.0,MEDIUM,Monza,2020,25
2832,RUS,3.0,MEDIUM,Netherlands,2022,6
2833,RUS,3.0,MEDIUM,Qatar,2023,17
2834,RUS,3.0,MEDIUM,Singapore,2020,29
2835,RUS,3.0,MEDIUM,Singapore,2021,17
2836,RUS,3.0,MEDIUM,Singapore,2023,16
2837,RUS,3.0,MEDIUM,Spain,2019,16
2838,RUS,3.0,MEDIUM,Spain,2020,29
2839,RUS,3.0,MEDIUM,Spain,2021,36
2840,RUS,3.0,MEDIUM,Spain,2022,13
2841,RUS,3.0,SOFT,Austin,2019,7
2842,RUS,3.0,SOFT,Azerbaijan,2019,9
2843,RUS,3.0,SOFT,Azerbaijan,2023,1
2844,RUS,3.0,SOFT,Brazil,2019,9
2845,RUS,3.0,SOFT,Brazil,2022,14
2846,RUS,3.0,SOFT,Brazil,2023,14
2847,RUS,3.0,SOFT,China,2019,4
2848,RUS,3.0,SOFT,Mexico,2022,1
2849,RUS,3.0,SOFT,Monza,2022,1
2850,RUS,3.0,SOFT,Netherlands,2023,4
2851,RUS,3.0,SOFT,Qatar,2021,3
2852,RUS,3.0,SOFT,Spain,2023,20
2853,RUS,4.0,HARD,Brazil,2021,27
2854,RUS,4.0,HARD,Canada,2020,12
2855,RUS,4.0,HARD,Hungary,2021,48
2856,RUS,4.0,HARD,Mexico,2020,12
2857,RUS,4.0,HARD,Netherlands,2023,38
2858,RUS,4.0,HARD,Qatar,2023,17
2859,RUS,4.0,HARD,Singapore,2021,48
2860,RUS,4.0,MEDIUM,Austria,2023,29
2861,RUS,4.0,MEDIUM,Bahrain,2020,12
2862,RUS,4.0,MEDIUM,Brazil,2020,12
2863,RUS,4.0,MEDIUM,Brazil,2023,24
2864,RUS,4.0,MEDIUM,Hungary,2020,18
2865,RUS,4.0,MEDIUM,Singapore,2020,18
2866,RUS,4.0,SOFT,Austin,2022,1
2867,RUS,4.0,SOFT,Bahrain,2022,7
2868,RUS,4.0,SOFT,Brazil,2019,2
2869,RUS,4.0,SOFT,China,2020,1
2870,RUS,4.0,SOFT,Netherlands,2022,12
2871,RUS,4.0,SOFT,Singapore,2022,4
2872,RUS,4.0,SOFT,Spain,2022,13
2873,RUS,5.0,HARD,Brazil,2021,28
2874,RUS,5.0,SOFT,Brazil,2023,10
2875,RUS,5.0,SOFT,Qatar,2023,6
2876,RUS,5.0,SOFT,Singapore,2022,4
2877,RUS,6.0,SOFT,Canada,2020,12
2878,RUS,6.0,SOFT,Mexico,2020,12
2879,SAI,1.0,HARD,Abu Dhabi,2023,22
2880,SAI,1.0,HARD,Australia,2022,1
2881,SAI,1.0,HARD,Monaco,2023,31
2882,SAI,1.0,HARD,Saudi Arabia,2021,8
2883,SAI,1.0,MEDIUM,Abu Dhabi,2020,8
2884,SAI,1.0,MEDIUM,Abu Dhabi,2022,16
2885,SAI,1.0,MEDIUM,Austin,2022,1
2886,SAI,1.0,MEDIUM,Austin,2023,17
2887,SAI,1.0,MEDIUM,Australia,2021,38
2888,SAI,1.0,MEDIUM,Australia,2023,3
2889,SAI,1.0,MEDIUM,Austria,2019,38
2890,SAI,1.0,MEDIUM,Austria,2021,38
2891,SAI,1.0,MEDIUM,Austria,2022,25
2892,SAI,1.0,MEDIUM,Azerbaijan,2022,8
2893,SAI,1.0,MEDIUM,Azerbaijan,2023,9
2894,SAI,1.0,MEDIUM,Brazil,2021,4
2895,SAI,1.0,MEDIUM,Brazil,2022,10
2896,SAI,1.0,MEDIUM,Canada,2022,16
2897,SAI,1.0,MEDIUM,Canada,2023,30
2898,SAI,1.0,MEDIUM,China,2021,13
2899,SAI,1.0,MEDIUM,China,2022,16
2900,SAI,1.0,MEDIUM,China,2023,30
2901,SAI,1.0,MEDIUM,Great Britain,2019,18
2902,SAI,1.0,MEDIUM,Great Britain,2023,25
2903,SAI,1.0,MEDIUM,Hungary,2022,14
2904,SAI,1.0,MEDIUM,Imola,2023,18
2905,SAI,1.0,MEDIUM,Japan,2023,13
2906,SAI,1.0,MEDIUM,Mexico,2021,38
2907,SAI,1.0,MEDIUM,Mexico,2023,29
2908,SAI,1.0,MEDIUM,Miami,2022,25
2909,SAI,1.0,MEDIUM,Miami,2023,17
2910,SAI,1.0,MEDIUM,Monza,2021,24
2911,SAI,1.0,MEDIUM,Monza,2022,27
2912,SAI,1.0,MEDIUM,Monza,2023,18
2913,SAI,1.0,MEDIUM,Qatar,2019,38
2914,SAI,1.0,MEDIUM,Qatar,2021,25
2915,SAI,1.0,MEDIUM,Qatar,2022,25
2916,SAI,1.0,MEDIUM,Saudi Arabia,2020,8
2917,SAI,1.0,MEDIUM,Saudi Arabia,2022,14
2918,SAI,1.0,MEDIUM,Saudi Arabia,2023,14
2919,SAI,1.0,MEDIUM,Singapore,2023,19
2920,SAI,1.0,SOFT,Abu Dhabi,2019,11
2921,SAI,1.0,SOFT,Abu Dhabi,2021,18
2922,SAI,1.0,SOFT,Austin,2019,17
2923,SAI,1.0,SOFT,Austin,2020,19
2924,SAI,1.0,SOFT,Austin,2021,10
2925,SAI,1.0,SOFT,Australia,2019,8
2926,SAI,1.0,SOFT,Australia,2020,19
2927,SAI,1.0,SOFT,Austria,2020,19
2928,SAI,1.0,SOFT,Azerbaijan,2019,10
2929,SAI,1.0,SOFT,Azerbaijan,2020,19
2930,SAI,1.0,SOFT,Azerbaijan,2021,9
2931,SAI,1.0,SOFT,Bahrain,2019,3
2932,SAI,1.0,SOFT,Bahrain,2021,10
2933,SAI,1.0,SOFT,Bahrain,2022,13
2934,SAI,1.0,SOFT,Bahrain,2023,13
2935,SAI,1.0,SOFT,Belgium,2019,1
2936,SAI,1.0,SOFT,Belgium,2022,8
2937,SAI,1.0,SOFT,Belgium,2023,6
2938,SAI,1.0,SOFT,Brazil,2019,27
2939,SAI,1.0,SOFT,Canada,2019,2
2940,SAI,1.0,SOFT,Canada,2020,5
2941,SAI,1.0,SOFT,Canada,2021,17
2942,SAI,1.0,SOFT,Great Britain,2020,6
2943,SAI,1.0,SOFT,Hungary,2019,28
2944,SAI,1.0,SOFT,Hungary,2023,13
2945,SAI,1.0,SOFT,Imola,2019,26
2946,SAI,1.0,SOFT,Imola,2020,15
2947,SAI,1.0,SOFT,Japan,2019,25
2948,SAI,1.0,SOFT,Japan,2020,20
2949,SAI,1.0,SOFT,Japan,2021,17
2950,SAI,1.0,SOFT,Mexico,2019,11
2951,SAI,1.0,SOFT,Mexico,2020,5
2952,SAI,1.0,SOFT,Mexico,2022,28
2953,SAI,1.0,SOFT,Miami,2019,11
2954,SAI,1.0,SOFT,Miami,2020,20
2955,SAI,1.0,SOFT,Monaco,2019,22
2956,SAI,1.0,SOFT,Monaco,2020,19
2957,SAI,1.0,SOFT,Monaco,2021,30
2958,SAI,1.0,SOFT,Monza,2019,26
2959,SAI,1.0,SOFT,Monza,2020,19
2960,SAI,1.0,SOFT,Netherlands,2019,8
2961,SAI,1.0,SOFT,Netherlands,2020,25
2962,SAI,1.0,SOFT,Netherlands,2021,29
2963,SAI,1.0,SOFT,Netherlands,2022,12
2964,SAI,1.0,SOFT,Qatar,2020,19
2965,SAI,1.0,SOFT,Saudi Arabia,2019,8
2966,SAI,1.0,SOFT,Spain,2019,22
2967,SAI,1.0,SOFT,Spain,2020,20
2968,SAI,1.0,SOFT,Spain,2021,17
2969,SAI,1.0,SOFT,Spain,2022,7
2970,SAI,1.0,SOFT,Spain,2023,13
2971,SAI,2.0,HARD,Abu Dhabi,2019,28
2972,SAI,2.0,HARD,Abu Dhabi,2020,42
2973,SAI,2.0,HARD,Abu Dhabi,2021,30
2974,SAI,2.0,HARD,Abu Dhabi,2022,21
2975,SAI,2.0,HARD,Abu Dhabi,2023,32
2976,SAI,2.0,HARD,Austin,2019,36
2977,SAI,2.0,HARD,Austin,2020,20
2978,SAI,2.0,HARD,Austin,2021,16
2979,SAI,2.0,HARD,Australia,2020,20
2980,SAI,2.0,HARD,Australia,2021,28
2981,SAI,2.0,HARD,Austria,2019,28
2982,SAI,2.0,HARD,Austria,2020,20
2983,SAI,2.0,HARD,Austria,2021,28
2984,SAI,2.0,HARD,Azerbaijan,2020,20
2985,SAI,2.0,HARD,Azerbaijan,2021,28
2986,SAI,2.0,HARD,Azerbaijan,2023,38
2987,SAI,2.0,HARD,Bahrain,2023,17
2988,SAI,2.0,HARD,Canada,2019,65
2989,SAI,2.0,HARD,Canada,2022,28
2990,SAI,2.0,HARD,Canada,2023,32
2991,SAI,2.0,HARD,China,2019,33
2992,SAI,2.0,HARD,China,2021,31
2993,SAI,2.0,HARD,China,2022,28
2994,SAI,2.0,HARD,China,2023,32
2995,SAI,2.0,HARD,Great Britain,2019,29
2996,SAI,2.0,HARD,Great Britain,2020,32
2997,SAI,2.0,HARD,Great Britain,2023,18
2998,SAI,2.0,HARD,Hungary,2019,39
2999,SAI,2.0,HARD,Hungary,2023,28
3000,SAI,2.0,HARD,Imola,2023,31
3001,SAI,2.0,HARD,Mexico,2019,17
3002,SAI,2.0,HARD,Mexico,2021,26
3003,SAI,2.0,HARD,Mexico,2023,1
3004,SAI,2.0,HARD,Miami,2019,17
3005,SAI,2.0,HARD,Miami,2022,23
3006,SAI,2.0,HARD,Miami,2023,38
3007,SAI,2.0,HARD,Monaco,2021,45
3008,SAI,2.0,HARD,Monza,2021,22
3009,SAI,2.0,HARD,Monza,2023,31
3010,SAI,2.0,HARD,Netherlands,2021,39
3011,SAI,2.0,HARD,Qatar,2019,28
3012,SAI,2.0,HARD,Qatar,2020,20
3013,SAI,2.0,HARD,Qatar,2021,27
3014,SAI,2.0,HARD,Saudi Arabia,2020,42
3015,SAI,2.0,HARD,Saudi Arabia,2022,27
3016,SAI,2.0,HARD,Saudi Arabia,2023,30
3017,SAI,2.0,HARD,Singapore,2019,30
3018,SAI,2.0,HARD,Singapore,2023,38
3019,SAI,2.0,MEDIUM,Austin,2023,17
3020,SAI,2.0,MEDIUM,Austria,2023,10
3021,SAI,2.0,MEDIUM,Azerbaijan,2019,36
3022,SAI,2.0,MEDIUM,Bahrain,2019,18
3023,SAI,2.0,MEDIUM,Bahrain,2021,21
3024,SAI,2.0,MEDIUM,Belgium,2022,13
3025,SAI,2.0,MEDIUM,Belgium,2023,14
3026,SAI,2.0,MEDIUM,Brazil,2019,31
3027,SAI,2.0,MEDIUM,Canada,2021,23
3028,SAI,2.0,MEDIUM,Great Britain,2021,24
3029,SAI,2.0,MEDIUM,Great Britain,2022,17
3030,SAI,2.0,MEDIUM,Hungary,2020,30
3031,SAI,2.0,MEDIUM,Hungary,2022,29
3032,SAI,2.0,MEDIUM,Imola,2020,31
3033,SAI,2.0,MEDIUM,Imola,2021,1
3034,SAI,2.0,MEDIUM,Japan,2019,26
3035,SAI,2.0,MEDIUM,Japan,2021,23
3036,SAI,2.0,MEDIUM,Japan,2023,19
3037,SAI,2.0,MEDIUM,Mexico,2022,40
3038,SAI,2.0,MEDIUM,Miami,2021,1
3039,SAI,2.0,MEDIUM,Monaco,2019,48
3040,SAI,2.0,MEDIUM,Monaco,2020,1
3041,SAI,2.0,MEDIUM,Monaco,2023,18
3042,SAI,2.0,MEDIUM,Monza,2020,1
3043,SAI,2.0,MEDIUM,Netherlands,2020,14
3044,SAI,2.0,MEDIUM,Netherlands,2022,27
3045,SAI,2.0,MEDIUM,Singapore,2020,30
3046,SAI,2.0,MEDIUM,Singapore,2022,19
3047,SAI,2.0,MEDIUM,Spain,2019,19
3048,SAI,2.0,MEDIUM,Spain,2021,23
3049,SAI,2.0,MEDIUM,Spain,2022,19
3050,SAI,2.0,MEDIUM,Spain,2023,24
3051,SAI,2.0,SOFT,Bahrain,2020,12
3052,SAI,2.0,SOFT,Bahrain,2022,18
3053,SAI,2.0,SOFT,Brazil,2020,12
3054,SAI,2.0,SOFT,Brazil,2022,17
3055,SAI,2.0,SOFT,Japan,2020,17
3056,SAI,2.0,SOFT,Miami,2020,17
3057,SAI,2.0,SOFT,Monza,2022,15
3058,SAI,2.0,SOFT,Spain,2020,17
3059,SAI,3.0,HARD,Abu Dhabi,2022,18
3060,SAI,3.0,HARD,Austin,2021,26
3061,SAI,3.0,HARD,Austin,2023,20
3062,SAI,3.0,HARD,Australia,2023,41
3063,SAI,3.0,HARD,Austria,2022,26
3064,SAI,3.0,HARD,Bahrain,2019,15
3065,SAI,3.0,HARD,Bahrain,2021,18
3066,SAI,3.0,HARD,Bahrain,2023,24
3067,SAI,3.0,HARD,Belgium,2022,18
3068,SAI,3.0,HARD,Canada,2022,16
3069,SAI,3.0,HARD,China,2022,16
3070,SAI,3.0,HARD,Great Britain,2021,23
3071,SAI,3.0,HARD,Great Britain,2022,17
3072,SAI,3.0,HARD,Hungary,2020,28
3073,SAI,3.0,HARD,Hungary,2023,25
3074,SAI,3.0,HARD,Japan,2023,14
3075,SAI,3.0,HARD,Mexico,2023,35
3076,SAI,3.0,HARD,Monaco,2022,31
3077,SAI,3.0,HARD,Netherlands,2022,8
3078,SAI,3.0,HARD,Qatar,2022,26
3079,SAI,3.0,HARD,Singapore,2020,28
3080,SAI,3.0,HARD,Spain,2023,24
3081,SAI,3.0,MEDIUM,Abu Dhabi,2019,12
3082,SAI,3.0,MEDIUM,Austria,2023,28
3083,SAI,3.0,MEDIUM,Bahrain,2020,17
3084,SAI,3.0,MEDIUM,Bahrain,2022,10
3085,SAI,3.0,MEDIUM,Brazil,2020,17
3086,SAI,3.0,MEDIUM,Brazil,2021,12
3087,SAI,3.0,MEDIUM,Brazil,2022,15
3088,SAI,3.0,MEDIUM,Hungary,2021,28
3089,SAI,3.0,MEDIUM,Imola,2021,28
3090,SAI,3.0,MEDIUM,Japan,2020,23
3091,SAI,3.0,MEDIUM,Mexico,2019,34
3092,SAI,3.0,MEDIUM,Miami,2019,34
3093,SAI,3.0,MEDIUM,Miami,2020,23
3094,SAI,3.0,MEDIUM,Miami,2021,28
3095,SAI,3.0,MEDIUM,Monaco,2020,25
3096,SAI,3.0,MEDIUM,Monza,2020,25
3097,SAI,3.0,MEDIUM,Saudi Arabia,2021,25
3098,SAI,3.0,MEDIUM,Singapore,2019,18
3099,SAI,3.0,MEDIUM,Singapore,2021,28
3100,SAI,3.0,MEDIUM,Spain,2020,23
3101,SAI,3.0,MEDIUM,Spain,2022,13
3102,SAI,3.0,SOFT,Brazil,2023,21
3103,SAI,3.0,SOFT,Canada,2021,19
3104,SAI,3.0,SOFT,China,2019,18
3105,SAI,3.0,SOFT,Hungary,2022,20
3106,SAI,3.0,SOFT,Imola,2020,6
3107,SAI,3.0,SOFT,Japan,2021,19
3108,SAI,3.0,SOFT,Monza,2022,1
3109,SAI,3.0,SOFT,Netherlands,2020,11
3110,SAI,3.0,SOFT,Netherlands,2023,24
3111,SAI,3.0,SOFT,Spain,2019,14
3112,SAI,3.0,SOFT,Spain,2021,19
3113,SAI,4.0,HARD,Austria,2023,25
3114,SAI,4.0,HARD,Bahrain,2020,12
3115,SAI,4.0,HARD,Brazil,2020,12
3116,SAI,4.0,HARD,Hungary,2021,37
3117,SAI,4.0,HARD,Singapore,2021,37
3118,SAI,4.0,MEDIUM,Austin,2020,11
3119,SAI,4.0,MEDIUM,Australia,2020,11
3120,SAI,4.0,MEDIUM,Austria,2020,11
3121,SAI,4.0,MEDIUM,Azerbaijan,2020,11
3122,SAI,4.0,MEDIUM,Brazil,2021,24
3123,SAI,4.0,MEDIUM,Brazil,2023,23
3124,SAI,4.0,MEDIUM,Qatar,2020,11
3125,SAI,4.0,SOFT,Azerbaijan,2021,1
3126,SAI,4.0,SOFT,Bahrain,2019,11
3127,SAI,4.0,SOFT,Bahrain,2022,7
3128,SAI,4.0,SOFT,Brazil,2022,12
3129,SAI,4.0,SOFT,Great Britain,2022,10
3130,SAI,4.0,SOFT,Netherlands,2022,12
3131,SAI,4.0,SOFT,Netherlands,2023,17
3132,SAI,4.0,SOFT,Spain,2022,20
3133,SAI,5.0,HARD,Brazil,2021,17
3134,SAI,5.0,SOFT,Brazil,2023,19
3135,SAR,1.0,HARD,Saudi Arabia,2023,15
3136,SAR,1.0,MEDIUM,Abu Dhabi,2023,13
3137,SAR,1.0,MEDIUM,Austin,2023,10
3138,SAR,1.0,MEDIUM,Azerbaijan,2023,6
3139,SAR,1.0,MEDIUM,Canada,2023,5
3140,SAR,1.0,MEDIUM,China,2023,5
3141,SAR,1.0,MEDIUM,Great Britain,2023,28
3142,SAR,1.0,MEDIUM,Hungary,2023,12
3143,SAR,1.0,MEDIUM,Imola,2023,12
3144,SAR,1.0,MEDIUM,Mexico,2023,19
3145,SAR,1.0,MEDIUM,Monaco,2023,17
3146,SAR,1.0,MEDIUM,Monza,2023,12
3147,SAR,1.0,MEDIUM,Qatar,2023,8
3148,SAR,1.0,MEDIUM,Singapore,2023,17
3149,SAR,1.0,MEDIUM,Spain,2023,15
3150,SAR,1.0,SOFT,Bahrain,2023,10
3151,SAR,1.0,SOFT,Belgium,2023,6
3152,SAR,1.0,SOFT,Netherlands,2023,5
3153,SAR,2.0,HARD,Abu Dhabi,2023,25
3154,SAR,2.0,HARD,Austin,2023,20
3155,SAR,2.0,HARD,Azerbaijan,2023,38
3156,SAR,2.0,HARD,Hungary,2023,20
3157,SAR,2.0,HARD,Imola,2023,35
3158,SAR,2.0,HARD,Mexico,2023,8
3159,SAR,2.0,HARD,Miami,2023,53
3160,SAR,2.0,HARD,Monaco,2023,2
3161,SAR,2.0,HARD,Monza,2023,35
3162,SAR,2.0,HARD,Singapore,2023,21
3163,SAR,2.0,HARD,Spain,2023,17
3164,SAR,2.0,MEDIUM,Austria,2023,10
3165,SAR,2.0,MEDIUM,Belgium,2023,14
3166,SAR,2.0,MEDIUM,Japan,2023,1
3167,SAR,2.0,MEDIUM,Qatar,2023,11
3168,SAR,2.0,MEDIUM,Saudi Arabia,2023,30
3169,SAR,2.0,SOFT,Bahrain,2023,17
3170,SAR,2.0,SOFT,Great Britain,2023,15
3171,SAR,3.0,HARD,Abu Dhabi,2023,16
3172,SAR,3.0,HARD,Australia,2023,3
3173,SAR,3.0,HARD,Austria,2023,27
3174,SAR,3.0,HARD,Bahrain,2023,8
3175,SAR,3.0,HARD,Hungary,2023,31
3176,SAR,3.0,HARD,Qatar,2023,12
3177,SAR,3.0,HARD,Spain,2023,28
3178,SAR,3.0,MEDIUM,Austin,2023,23
3179,SAR,3.0,MEDIUM,Belgium,2023,9
3180,SAR,3.0,MEDIUM,Japan,2023,14
3181,SAR,3.0,MEDIUM,Mexico,2023,34
3182,SAR,3.0,MEDIUM,Singapore,2023,18
3183,SAR,3.0,SOFT,Brazil,2023,12
3184,SAR,3.0,SOFT,Monaco,2023,26
3185,SAR,4.0,HARD,Austria,2023,26
3186,SAR,4.0,MEDIUM,Australia,2023,23
3187,SAR,4.0,SOFT,Bahrain,2023,15
3188,SAR,4.0,SOFT,Belgium,2023,9
3189,SAR,4.0,SOFT,Brazil,2023,25
3190,SAR,5.0,HARD,Australia,2023,15
3191,SAR,5.0,SOFT,Brazil,2023,25
3192,STR,1.0,HARD,Abu Dhabi,2023,21
3193,STR,1.0,HARD,Austin,2023,19
3194,STR,1.0,HARD,Australia,2022,1
3195,STR,1.0,HARD,Azerbaijan,2021,28
3196,STR,1.0,HARD,Azerbaijan,2022,26
3197,STR,1.0,HARD,Canada,2019,43
3198,STR,1.0,HARD,Canada,2022,41
3199,STR,1.0,HARD,China,2022,41
3200,STR,1.0,HARD,Miami,2022,38
