Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,IsAccurate,Unnamed: 0_x,Length_x,Abrasion_x,Traction_x,Braking_x,TrackEvo_x,Grip_x,Lateral_x,Downforce_x,TyreStress_x,LapTimePerKM,Unnamed: 0_y,Length_y,Abrasion_y,Traction_y,Braking_y,TrackEvo_y,Grip_y,Lateral_y,Downforce_y,TyreStress_y,Unnamed: 0,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress
GIO,Alfa Romeo,18.0,122.799,2.0,HARD,1.0,18.0,2019,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,22.274442227462362,17,5.513,4,4.0,3.0,4.0,3,4,4,4,17,5.513,4,4.0,3.0,4.0,3,4,4,4
GIO,Alfa Romeo,40.0,119.37500000000001,3.0,SOFT,1.0,16.0,2019,Austin,False,17,5.513,4,4.0,3.0,4.0,3,4,4,4,21.653364774170146,17,5.513,4,4.0,3.0,4.0,3,4,4,4,17,5.513,4,4.0,3.0,4.0,3,4,4,4
HAM,Mercedes,24.0,98.903,2.0,HARD,1.0,4.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,22.97932156133829,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
VET,Ferrari,38.0,99.411,2.0,HARD,1.0,4.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.09735130111524,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
BOT,Mercedes,37.0,99.51,2.0,HARD,1.0,5.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.1203531598513,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
LEC,Ferrari,16.0,99.492,2.0,MEDIUM,1.0,4.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.116171003717472,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
LEC,Ferrari,44.0,102.587,3.0,HARD,1.0,5.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.835269516728623,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
ALB,Red Bull Racing,15.0,103.709,2.0,MEDIUM,1.0,5.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,24.095957249070633,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
ALB,Red Bull Racing,45.0,99.67800000000001,3.0,HARD,1.0,5.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.159386617100374,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
VER,Red Bull Racing,6.0,102.31700000000001,2.0,HARD,1.0,20.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.77253717472119,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
PER,Aston Martin,21.0,100.912,2.0,HARD,1.0,10.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.44609665427509,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
RIC,Alpine,51.0,100.436,2.0,MEDIUM,1.0,8.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.33550185873606,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
GAS,AlphaTauri,10.0,101.09800000000001,2.0,HARD,1.0,19.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.489312267657994,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
GAS,AlphaTauri,50.0,99.718,3.0,MEDIUM,1.0,13.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.16868029739777,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
HUL,Alpine,19.0,101.28500000000001,2.0,HARD,1.0,13.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.532760223048328,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
KVY,AlphaTauri,11.0,102.242,2.0,HARD,1.0,18.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.755111524163567,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
KVY,AlphaTauri,45.0,98.65700000000001,3.0,MEDIUM,1.0,12.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,22.922165427509295,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
STR,Aston Martin,38.0,100.49600000000001,2.0,HARD,1.0,11.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.349442379182157,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
SAI,McLaren,16.0,103.87100000000001,2.0,HARD,1.0,13.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,24.133596654275095,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
SAI,McLaren,36.0,100.003,3.0,MEDIUM,1.0,14.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.234897769516728,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
GIO,Alfa Romeo,22.0,124.17800000000001,2.0,HARD,1.0,18.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,28.851765799256505,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
MAG,Haas F1 Team,29.0,102.01700000000001,2.0,HARD,1.0,17.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.70283457249071,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
RUS,Williams,23.0,104.63600000000001,2.0,HARD,1.0,19.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,24.311338289962826,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
GRO,Haas F1 Team,38.0,103.477,2.0,HARD,1.0,19.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,24.042053903345725,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
KUB,Williams,22.0,104.26,2.0,HARD,1.0,19.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,24.223977695167285,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
KUB,Williams,61.0,101.13000000000001,3.0,MEDIUM,1.0,18.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.49674721189591,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
RAI,Alfa Romeo,16.0,102.03500000000001,2.0,HARD,1.0,19.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.707016728624538,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
RAI,Alfa Romeo,53.0,100.733,3.0,MEDIUM,1.0,15.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,23.404507434944236,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
NOR,McLaren,13.0,,2.0,HARD,1.0,20.0,2019,Mexico,False,18,4.304,2,3.0,3.0,3.0,1,2,5,2,,18,4.304,2,3.0,3.0,3.0,1,2,5,2,18,4.304,2,3.0,3.0,3.0,1,2,5,2
GAS,AlphaTauri,23.0,91.507,2.0,MEDIUM,1.0,12.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.236249709909494,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
GAS,AlphaTauri,48.0,91.56800000000001,3.0,SOFT,3.0,8.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.250406126711535,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
PER,Aston Martin,18.0,91.24000000000001,2.0,MEDIUM,1.0,17.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.174286377349734,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
PER,Aston Martin,46.0,90.714,3.0,SOFT,4.0,15.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.052216291482942,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
LEC,Ferrari,30.0,92.33300000000001,2.0,HARD,1.0,6.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.427941517753542,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
LEC,Ferrari,55.0,101.81700000000001,3.0,SOFT,1.0,5.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,23.62891622186122,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
STR,Aston Martin,29.0,91.595,2.0,MEDIUM,1.0,16.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.256672081689487,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
STR,Aston Martin,54.0,112.816,3.0,SOFT,1.0,15.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,26.181480621954048,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
MAG,Haas F1 Team,28.0,92.26,2.0,MEDIUM,1.0,18.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.411000232072407,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
MAG,Haas F1 Team,54.0,111.60600000000001,3.0,SOFT,4.0,16.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,25.900673009979116,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
ALB,Red Bull Racing,25.0,92.16000000000001,2.0,MEDIUM,1.0,6.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.387792991413324,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
ALB,Red Bull Racing,51.0,90.125,3.0,SOFT,4.0,6.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.915525644000926,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
KVY,AlphaTauri,24.0,90.31700000000001,2.0,SOFT,1.0,18.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.960083546066375,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
KVY,AlphaTauri,47.0,89.979,3.0,SOFT,1.0,17.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.881643072638663,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
HUL,Alpine,28.0,93.04,2.0,HARD,1.0,17.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.592016709213276,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
HUL,Alpine,45.0,93.73100000000001,3.0,SOFT,1.0,18.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.752378742167558,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
HUL,Alpine,54.0,101.022,4.0,SOFT,4.0,17.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,23.44441865862149,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
RIC,Alpine,9.0,99.334,2.0,SOFT,1.0,20.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,23.052680436296125,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
RIC,Alpine,41.0,97.747,3.0,SOFT,4.0,18.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,22.684381527036436,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
VER,Red Bull Racing,22.0,90.128,2.0,SOFT,1.0,5.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.9162218612207,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
VER,Red Bull Racing,45.0,88.667,3.0,MEDIUM,1.0,2.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.577164075191458,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
VER,Red Bull Racing,55.0,112.268,4.0,SOFT,4.0,2.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,26.05430494314226,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
NOR,McLaren,28.0,92.028,2.0,HARD,1.0,15.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.357159433743327,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
NOR,McLaren,54.0,112.92200000000001,3.0,MEDIUM,1.0,14.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,26.206080297052683,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
HAM,Mercedes,21.0,88.757,2.0,SOFT,3.0,6.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.598050591784638,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
HAM,Mercedes,44.0,88.98100000000001,3.0,MEDIUM,1.0,3.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.65003481086099,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
HAM,Mercedes,67.0,111.58300000000001,4.0,SOFT,4.0,4.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,25.895335344627526,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
VET,Ferrari,26.0,90.348,2.0,MEDIUM,1.0,5.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.96727779067069,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
VET,Ferrari,50.0,89.867,3.0,SOFT,3.0,3.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.855650963100487,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
SAI,McLaren,30.0,91.513,2.0,MEDIUM,1.0,15.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.23764214434904,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
RUS,Williams,24.0,90.902,2.0,MEDIUM,1.0,20.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.095845903922022,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
RUS,Williams,55.0,91.558,3.0,SOFT,1.0,18.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.248085402645625,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
RUS,Williams,67.0,110.42800000000001,4.0,SOFT,4.0,14.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,25.627291715015087,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
RAI,Alfa Romeo,22.0,92.001,2.0,MEDIUM,1.0,14.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.350893478765375,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
RAI,Alfa Romeo,48.0,92.611,3.0,SOFT,4.0,11.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.492457646785798,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
BOT,Mercedes,27.0,91.69000000000001,2.0,HARD,1.0,5.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.278718960315622,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
BOT,Mercedes,42.0,90.45500000000001,3.0,MEDIUM,1.0,6.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,20.992109538175914,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
GRO,Haas F1 Team,27.0,92.789,2.0,MEDIUM,1.0,16.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.533766535158968,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
GRO,Haas F1 Team,66.0,114.322,3.0,SOFT,3.0,15.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,26.530981666279878,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
KUB,Williams,21.0,94.41900000000001,2.0,MEDIUM,1.0,20.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.912044557902068,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
KUB,Williams,37.0,101.48400000000001,3.0,HARD,1.0,20.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,23.551636110466468,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
KUB,Williams,54.0,97.759,4.0,SOFT,1.0,19.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,22.687166395915526,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
KUB,Williams,67.0,105.23400000000001,5.0,SOFT,4.0,16.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,24.421907635182176,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
GIO,Alfa Romeo,21.0,91.28500000000001,2.0,MEDIUM,1.0,16.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.184729635646324,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
GIO,Alfa Romeo,47.0,91.998,3.0,SOFT,4.0,13.0,2019,Brazil,False,19,4.309,4,3.0,3.0,4.0,3,3,4,3,21.350197261545603,19,4.309,4,3.0,3.0,4.0,3,3,4,3,19,4.309,4,3.0,3.0,4.0,3,3,4,3
HAM,Mercedes,27.0,122.843,2.0,HARD,1.0,1.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.54216174779609,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
VER,Red Bull Racing,26.0,122.305,2.0,HARD,1.0,3.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.439057110003834,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
LEC,Ferrari,13.0,123.596,2.0,HARD,1.0,4.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.68646991184362,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
LEC,Ferrari,39.0,120.80300000000001,3.0,SOFT,1.0,3.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.151207359141434,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
BOT,Mercedes,30.0,121.245,2.0,HARD,1.0,6.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.235914143349945,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
VET,Ferrari,13.0,127.307,2.0,HARD,1.0,7.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,24.3976619394404,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
VET,Ferrari,39.0,122.236,3.0,MEDIUM,1.0,6.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.425833652740515,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
ALB,Red Bull Racing,14.0,123.85700000000001,2.0,HARD,1.0,7.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.736489076274438,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
PER,Aston Martin,38.0,122.70700000000001,2.0,HARD,1.0,12.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.516098121885783,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
NOR,McLaren,9.0,127.03800000000001,2.0,HARD,1.0,16.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,24.346109620544272,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
KVY,AlphaTauri,41.0,123.697,2.0,MEDIUM,1.0,12.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.705825986968186,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
SAI,McLaren,13.0,125.55000000000001,2.0,HARD,1.0,15.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,24.06094288999617,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
SAI,McLaren,42.0,120.593,3.0,MEDIUM,1.0,14.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.110962054426984,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
RIC,Alpine,12.0,124.26700000000001,2.0,HARD,1.0,15.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.815063242621697,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
RIC,Alpine,43.0,121.87,3.0,SOFT,4.0,14.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.355691835952474,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
HUL,Alpine,19.0,124.37,2.0,MEDIUM,1.0,12.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.834802606362594,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
RAI,Alfa Romeo,23.0,124.37500000000001,2.0,HARD,1.0,14.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.835760827903414,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
MAG,Haas F1 Team,21.0,123.691,2.0,HARD,2.0,14.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,23.704676121119203,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
GRO,Haas F1 Team,19.0,125.98700000000001,2.0,HARD,2.0,19.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,24.144691452663857,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
GIO,Alfa Romeo,9.0,125.855,2.0,HARD,1.0,18.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,24.119394403986202,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
GIO,Alfa Romeo,27.0,125.58900000000001,3.0,MEDIUM,1.0,17.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,24.068417018014568,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
RUS,Williams,33.0,125.668,2.0,MEDIUM,1.0,19.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,24.083556918359527,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
GAS,AlphaTauri,2.0,,2.0,HARD,1.0,20.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
KUB,Williams,25.0,126.468,2.0,MEDIUM,1.0,19.0,2019,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,24.236872364890765,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21,5.218,3,4.0,4.0,4.0,4,3,3,3
