,Year,GP,Driver,Strategy,PitStops,Stint,Compound,StintLength,StintNumber
1719,2021,Austria,RAI,HARD-MEDIUM,1,2.0,MEDIUM,34.0,2.0
1720,2021,Austria,VET,MEDIUM-HARD,1,1.0,MEDIUM,27.0,1.0
1721,2021,Austria,VET,MEDIUM-HARD,1,2.0,HARD,43.0,2.0
1722,2021,Austria,RIC,MEDIUM-HARD,1,1.0,MEDIUM,41.0,1.0
1723,2021,Austria,RIC,MEDIUM-HARD,1,2.0,HARD,29.0,2.0
1724,2021,Austria,OCO,MEDIUM-HARD,1,1.0,MEDIUM,36.0,1.0
1725,2021,Austria,OCO,MEDIUM-HARD,1,2.0,HARD,34.0,2.0
1726,2021,Austria,GIO,MEDIUM-HARD,1,1.0,MEDIUM,23.0,1.0
1727,2021,Austria,GIO,MEDIUM-HARD,1,2.0,HARD,47.0,2.0
1728,2021,Austria,MSC,MEDIUM-HARD,1,1.0,MEDIUM,33.0,1.0
1729,2021,Austria,MSC,MEDIUM-HARD,1,2.0,HARD,36.0,2.0
1730,2021,Austria,LAT,MEDIUM-SOFT-HARD,2,1.0,MEDIUM,1.0,1.0
1731,2021,Austria,LAT,MEDIUM-SOFT-HARD,2,2.0,SOFT,24.0,2.0
1732,2021,Austria,LAT,MEDIUM-SOFT-HARD,2,3.0,HARD,44.0,3.0
1733,2021,Austria,MAZ,MEDIUM-HARD,1,1.0,MEDIUM,21.0,1.0
1734,2021,Austria,MAZ,MEDIUM-HARD,1,2.0,HARD,47.0,2.0
1735,2021,Austria,RUS,MEDIUM-HARD-HARD,2,1.0,MEDIUM,25.0,1.0
1736,2021,Austria,RUS,MEDIUM-HARD-HARD,2,2.0,HARD,1.0,2.0
1737,2021,Austria,RUS,MEDIUM-HARD-HARD,2,3.0,HARD,10.0,3.0
1738,2021,Austria,GAS,SOFT,0,1.0,SOFT,1.0,1.0
1739,2021,Great Britain,HAM,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1740,2021,Great Britain,HAM,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,25.0,2.0
1741,2021,Great Britain,HAM,MEDIUM-MEDIUM-HARD,2,3.0,HARD,25.0,3.0
1742,2021,Great Britain,LEC,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1743,2021,Great Britain,LEC,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,27.0,2.0
1744,2021,Great Britain,LEC,MEDIUM-MEDIUM-HARD,2,3.0,HARD,23.0,3.0
1745,2021,Great Britain,BOT,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1746,2021,Great Britain,BOT,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,20.0,2.0
1747,2021,Great Britain,BOT,MEDIUM-MEDIUM-HARD,2,3.0,HARD,30.0,3.0
1748,2021,Great Britain,NOR,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1749,2021,Great Britain,NOR,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,19.0,2.0
1750,2021,Great Britain,NOR,MEDIUM-MEDIUM-HARD,2,3.0,HARD,31.0,3.0
1751,2021,Great Britain,RIC,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1752,2021,Great Britain,RIC,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,18.0,2.0
1753,2021,Great Britain,RIC,MEDIUM-MEDIUM-HARD,2,3.0,HARD,32.0,3.0
1754,2021,Great Britain,SAI,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1755,2021,Great Britain,SAI,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,26.0,2.0
1756,2021,Great Britain,SAI,MEDIUM-MEDIUM-HARD,2,3.0,HARD,24.0,3.0
1757,2021,Great Britain,ALO,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1758,2021,Great Britain,ALO,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,22.0,2.0
1759,2021,Great Britain,ALO,MEDIUM-MEDIUM-HARD,2,3.0,HARD,28.0,3.0
1760,2021,Great Britain,STR,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1761,2021,Great Britain,STR,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,21.0,2.0
1762,2021,Great Britain,STR,MEDIUM-MEDIUM-HARD,2,3.0,HARD,29.0,3.0
1763,2021,Great Britain,OCO,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1764,2021,Great Britain,OCO,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,17.0,2.0
1765,2021,Great Britain,OCO,MEDIUM-MEDIUM-HARD,2,3.0,HARD,33.0,3.0
1766,2021,Great Britain,TSU,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1767,2021,Great Britain,TSU,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,28.0,2.0
1768,2021,Great Britain,TSU,MEDIUM-MEDIUM-HARD,2,3.0,HARD,22.0,3.0
1769,2021,Great Britain,GAS,MEDIUM-MEDIUM-HARD-SOFT,3,1.0,MEDIUM,2.0,1.0
1770,2021,Great Britain,GAS,MEDIUM-MEDIUM-HARD-SOFT,3,2.0,MEDIUM,26.0,2.0
1771,2021,Great Britain,GAS,MEDIUM-MEDIUM-HARD-SOFT,3,3.0,HARD,18.0,3.0
1772,2021,Great Britain,GAS,MEDIUM-MEDIUM-HARD-SOFT,3,4.0,SOFT,6.0,4.0
1773,2021,Great Britain,RUS,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1774,2021,Great Britain,RUS,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,16.0,2.0
1775,2021,Great Britain,RUS,MEDIUM-MEDIUM-HARD,2,3.0,HARD,33.0,3.0
1776,2021,Great Britain,GIO,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1777,2021,Great Britain,GIO,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,21.0,2.0
1778,2021,Great Britain,GIO,MEDIUM-MEDIUM-HARD,2,3.0,HARD,28.0,3.0
1779,2021,Great Britain,LAT,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1780,2021,Great Britain,LAT,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,17.0,2.0
1781,2021,Great Britain,LAT,MEDIUM-MEDIUM-HARD,2,3.0,HARD,32.0,3.0
1782,2021,Great Britain,RAI,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1783,2021,Great Britain,RAI,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,16.0,2.0
1784,2021,Great Britain,RAI,MEDIUM-MEDIUM-HARD,2,3.0,HARD,33.0,3.0
1785,2021,Great Britain,PER,HARD-HARD-MEDIUM-MEDIUM-SOFT,4,1.0,HARD,2.0,1.0
1786,2021,Great Britain,PER,HARD-HARD-MEDIUM-MEDIUM-SOFT,4,2.0,HARD,16.0,2.0
1787,2021,Great Britain,PER,HARD-HARD-MEDIUM-MEDIUM-SOFT,4,3.0,MEDIUM,20.0,3.0
1788,2021,Great Britain,PER,HARD-HARD-MEDIUM-MEDIUM-SOFT,4,4.0,MEDIUM,10.0,4.0
1789,2021,Great Britain,PER,HARD-HARD-MEDIUM-MEDIUM-SOFT,4,5.0,SOFT,3.0,5.0
1790,2021,Great Britain,MAZ,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1791,2021,Great Britain,MAZ,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,23.0,2.0
1792,2021,Great Britain,MAZ,MEDIUM-MEDIUM-HARD,2,3.0,HARD,26.0,3.0
1793,2021,Great Britain,MSC,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1794,2021,Great Britain,MSC,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,22.0,2.0
1795,2021,Great Britain,MSC,MEDIUM-MEDIUM-HARD,2,3.0,HARD,27.0,3.0
1796,2021,Great Britain,VET,MEDIUM-MEDIUM-HARD,2,1.0,MEDIUM,2.0,1.0
1797,2021,Great Britain,VET,MEDIUM-MEDIUM-HARD,2,2.0,MEDIUM,16.0,2.0
1798,2021,Great Britain,VET,MEDIUM-MEDIUM-HARD,2,3.0,HARD,22.0,3.0
1799,2021,Great Britain,VER,MEDIUM,0,1.0,MEDIUM,1.0,1.0
1800,2021,Hungary,OCO,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,1.0,INTERMEDIATE,2.0,1.0
1801,2021,Hungary,OCO,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,2.0,INTERMEDIATE,1.0,2.0
1802,2021,Hungary,OCO,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,3.0,MEDIUM,34.0,3.0
1803,2021,Hungary,OCO,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,4.0,HARD,33.0,4.0
1804,2021,Hungary,HAM,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM,4,1.0,INTERMEDIATE,2.0,1.0
1805,2021,Hungary,HAM,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM,4,2.0,INTERMEDIATE,2.0,2.0
1806,2021,Hungary,HAM,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM,4,3.0,MEDIUM,15.0,3.0
1807,2021,Hungary,HAM,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM,4,4.0,HARD,28.0,4.0
1808,2021,Hungary,HAM,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM,4,5.0,MEDIUM,23.0,5.0
1809,2021,Hungary,SAI,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,1.0,INTERMEDIATE,2.0,1.0
1810,2021,Hungary,SAI,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,2.0,INTERMEDIATE,1.0,2.0
1811,2021,Hungary,SAI,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,3.0,MEDIUM,29.0,3.0
1812,2021,Hungary,SAI,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,4.0,HARD,38.0,4.0
1813,2021,Hungary,ALO,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,1.0,INTERMEDIATE,2.0,1.0
1814,2021,Hungary,ALO,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,2.0,INTERMEDIATE,1.0,2.0
1815,2021,Hungary,ALO,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,3.0,MEDIUM,36.0,3.0
1816,2021,Hungary,ALO,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,4.0,HARD,31.0,4.0
1817,2021,Hungary,GAS,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT,4,1.0,INTERMEDIATE,2.0,1.0
1818,2021,Hungary,GAS,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT,4,2.0,INTERMEDIATE,1.0,2.0
1819,2021,Hungary,GAS,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT,4,3.0,MEDIUM,27.0,3.0
1820,2021,Hungary,GAS,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT,4,4.0,HARD,38.0,4.0
1821,2021,Hungary,GAS,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT,4,5.0,SOFT,2.0,5.0
1822,2021,Hungary,TSU,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,1.0,INTERMEDIATE,2.0,1.0
1823,2021,Hungary,TSU,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,2.0,INTERMEDIATE,1.0,2.0
1824,2021,Hungary,TSU,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,3.0,MEDIUM,19.0,3.0
1825,2021,Hungary,TSU,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,4.0,HARD,48.0,4.0
1826,2021,Hungary,LAT,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,1.0,INTERMEDIATE,2.0,1.0
1827,2021,Hungary,LAT,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,2.0,INTERMEDIATE,1.0,2.0
1828,2021,Hungary,LAT,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,3.0,MEDIUM,20.0,3.0
1829,2021,Hungary,LAT,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,4.0,HARD,47.0,4.0
1830,2021,Hungary,RUS,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,1.0,INTERMEDIATE,2.0,1.0
1831,2021,Hungary,RUS,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,2.0,INTERMEDIATE,1.0,2.0
1832,2021,Hungary,RUS,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,3.0,MEDIUM,18.0,3.0
1833,2021,Hungary,RUS,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,4.0,HARD,49.0,4.0
1834,2021,Hungary,VER,INTERMEDIATE-INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM,5,1.0,INTERMEDIATE,1.0,1.0
1835,2021,Hungary,VER,INTERMEDIATE-INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM,5,2.0,INTERMEDIATE,1.0,2.0
1836,2021,Hungary,VER,INTERMEDIATE-INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM,5,3.0,INTERMEDIATE,1.0,3.0
1837,2021,Hungary,VER,INTERMEDIATE-INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM,5,4.0,MEDIUM,17.0,4.0
1838,2021,Hungary,VER,INTERMEDIATE-INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM,5,5.0,HARD,20.0,5.0
1839,2021,Hungary,VER,INTERMEDIATE-INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM,5,6.0,MEDIUM,30.0,6.0
1840,2021,Hungary,RAI,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT,4,1.0,INTERMEDIATE,2.0,1.0
1841,2021,Hungary,RAI,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT,4,2.0,INTERMEDIATE,1.0,2.0
1842,2021,Hungary,RAI,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT,4,3.0,MEDIUM,12.0,3.0
1843,2021,Hungary,RAI,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT,4,4.0,HARD,38.0,4.0
1844,2021,Hungary,RAI,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT,4,5.0,SOFT,16.0,5.0
1845,2021,Hungary,RIC,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,1.0,INTERMEDIATE,2.0,1.0
1846,2021,Hungary,RIC,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,2.0,INTERMEDIATE,1.0,2.0
1847,2021,Hungary,RIC,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,3.0,MEDIUM,17.0,3.0
1848,2021,Hungary,RIC,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,4.0,HARD,49.0,4.0
1849,2021,Hungary,MSC,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,1.0,INTERMEDIATE,2.0,1.0
1850,2021,Hungary,MSC,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,2.0,INTERMEDIATE,1.0,2.0
1851,2021,Hungary,MSC,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,3.0,MEDIUM,31.0,3.0
1852,2021,Hungary,MSC,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,4.0,HARD,35.0,4.0
1853,2021,Hungary,GIO,MEDIUM-INTERMEDIATE-INTERMEDIATE-MEDIUM-MEDIUM-HARD,5,1.0,MEDIUM,1.0,1.0
1854,2021,Hungary,GIO,MEDIUM-INTERMEDIATE-INTERMEDIATE-MEDIUM-MEDIUM-HARD,5,2.0,INTERMEDIATE,1.0,2.0
1855,2021,Hungary,GIO,MEDIUM-INTERMEDIATE-INTERMEDIATE-MEDIUM-MEDIUM-HARD,5,3.0,INTERMEDIATE,1.0,3.0
1856,2021,Hungary,GIO,MEDIUM-INTERMEDIATE-INTERMEDIATE-MEDIUM-MEDIUM-HARD,5,4.0,MEDIUM,8.0,4.0
1857,2021,Hungary,GIO,MEDIUM-INTERMEDIATE-INTERMEDIATE-MEDIUM-MEDIUM-HARD,5,5.0,MEDIUM,22.0,5.0
1858,2021,Hungary,GIO,MEDIUM-INTERMEDIATE-INTERMEDIATE-MEDIUM-MEDIUM-HARD,5,6.0,HARD,36.0,6.0
1859,2021,Hungary,MAZ,INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,2,1.0,INTERMEDIATE,1.0,1.0
1860,2021,Hungary,MAZ,INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,2,2.0,INTERMEDIATE,1.0,2.0
1861,2021,Hungary,MAZ,INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,2,3.0,INTERMEDIATE,1.0,3.0
1862,2021,Hungary,NOR,INTERMEDIATE-INTERMEDIATE,1,1.0,INTERMEDIATE,1.0,1.0
1863,2021,Hungary,NOR,INTERMEDIATE-INTERMEDIATE,1,2.0,INTERMEDIATE,1.0,2.0
1864,2021,Hungary,BOT,INTERMEDIATE,0,1.0,INTERMEDIATE,1.0,1.0
1865,2021,Hungary,PER,INTERMEDIATE,0,1.0,INTERMEDIATE,1.0,1.0
1866,2021,Hungary,LEC,INTERMEDIATE,0,1.0,INTERMEDIATE,1.0,1.0
1867,2021,Hungary,STR,INTERMEDIATE,0,1.0,INTERMEDIATE,1.0,1.0
1868,2021,Hungary,VET,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,1.0,INTERMEDIATE,2.0,1.0
1869,2021,Hungary,VET,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,2.0,INTERMEDIATE,1.0,2.0
1870,2021,Hungary,VET,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,3.0,MEDIUM,33.0,3.0
1871,2021,Hungary,VET,INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD,3,4.0,HARD,34.0,4.0
1872,2021,Belgium,VER,WET,0,2.0,WET,3.0,2.0
1873,2021,Belgium,RUS,WET,0,2.0,WET,3.0,2.0
1874,2021,Belgium,HAM,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1875,2021,Belgium,RIC,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1876,2021,Belgium,VET,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1877,2021,Belgium,GAS,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1878,2021,Belgium,OCO,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1879,2021,Belgium,LEC,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1880,2021,Belgium,LAT,WET,0,2.0,WET,3.0,2.0
1881,2021,Belgium,SAI,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1882,2021,Belgium,ALO,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1883,2021,Belgium,BOT,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1884,2021,Belgium,GIO,WET,0,2.0,WET,3.0,2.0
1885,2021,Belgium,NOR,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1886,2021,Belgium,TSU,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1887,2021,Belgium,MSC,WET,0,2.0,WET,3.0,2.0
1888,2021,Belgium,MAZ,WET,0,2.0,WET,3.0,2.0
1889,2021,Belgium,RAI,WET,0,3.0,WET,3.0,3.0
1890,2021,Belgium,PER,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1891,2021,Belgium,STR,UNKNOWN,0,1.0,UNKNOWN,3.0,1.0
1892,2021,Azerbaijan,PER,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,13.0,1.0
1893,2021,Azerbaijan,PER,SOFT-HARD-HARD-SOFT,3,2.0,HARD,34.0,2.0
1894,2021,Azerbaijan,PER,SOFT-HARD-HARD-SOFT,3,3.0,HARD,1.0,3.0
1895,2021,Azerbaijan,PER,SOFT-HARD-HARD-SOFT,3,5.0,SOFT,3.0,5.0
1896,2021,Azerbaijan,VET,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,18.0,1.0
1897,2021,Azerbaijan,VET,SOFT-HARD-HARD-SOFT,3,2.0,HARD,29.0,2.0
1898,2021,Azerbaijan,VET,SOFT-HARD-HARD-SOFT,3,3.0,HARD,1.0,3.0
1899,2021,Azerbaijan,VET,SOFT-HARD-HARD-SOFT,3,4.0,SOFT,3.0,4.0
1900,2021,Azerbaijan,GAS,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,11.0,1.0
1901,2021,Azerbaijan,GAS,SOFT-HARD-HARD-SOFT,3,2.0,HARD,36.0,2.0
1902,2021,Azerbaijan,GAS,SOFT-HARD-HARD-SOFT,3,3.0,HARD,1.0,3.0
1903,2021,Azerbaijan,GAS,SOFT-HARD-HARD-SOFT,3,4.0,SOFT,3.0,4.0
1904,2021,Azerbaijan,LEC,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,9.0,1.0
1905,2021,Azerbaijan,LEC,SOFT-HARD-HARD-SOFT,3,2.0,HARD,38.0,2.0
1906,2021,Azerbaijan,LEC,SOFT-HARD-HARD-SOFT,3,3.0,HARD,1.0,3.0
1907,2021,Azerbaijan,LEC,SOFT-HARD-HARD-SOFT,3,4.0,SOFT,3.0,4.0
1908,2021,Azerbaijan,NOR,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,7.0,1.0
1909,2021,Azerbaijan,NOR,SOFT-HARD-HARD-SOFT,3,2.0,HARD,40.0,2.0
1910,2021,Azerbaijan,NOR,SOFT-HARD-HARD-SOFT,3,3.0,HARD,1.0,3.0
1911,2021,Azerbaijan,NOR,SOFT-HARD-HARD-SOFT,3,4.0,SOFT,3.0,4.0
1912,2021,Azerbaijan,ALO,SOFT-HARD-SOFT-SOFT-SOFT,4,1.0,SOFT,7.0,1.0
1913,2021,Azerbaijan,ALO,SOFT-HARD-SOFT-SOFT-SOFT,4,2.0,HARD,27.0,2.0
1914,2021,Azerbaijan,ALO,SOFT-HARD-SOFT-SOFT-SOFT,4,3.0,SOFT,13.0,3.0
1915,2021,Azerbaijan,ALO,SOFT-HARD-SOFT-SOFT-SOFT,4,4.0,SOFT,1.0,4.0
1916,2021,Azerbaijan,ALO,SOFT-HARD-SOFT-SOFT-SOFT,4,5.0,SOFT,3.0,5.0
1917,2021,Azerbaijan,TSU,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,9.0,1.0
1918,2021,Azerbaijan,TSU,SOFT-HARD-HARD-SOFT,3,2.0,HARD,38.0,2.0
1919,2021,Azerbaijan,TSU,SOFT-HARD-HARD-SOFT,3,3.0,HARD,1.0,3.0
1920,2021,Azerbaijan,TSU,SOFT-HARD-HARD-SOFT,3,4.0,SOFT,3.0,4.0
1921,2021,Azerbaijan,SAI,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,10.0,1.0
1922,2021,Azerbaijan,SAI,SOFT-HARD-HARD-SOFT,3,2.0,HARD,37.0,2.0
1923,2021,Azerbaijan,SAI,SOFT-HARD-HARD-SOFT,3,3.0,HARD,1.0,3.0
1924,2021,Azerbaijan,SAI,SOFT-HARD-HARD-SOFT,3,4.0,SOFT,3.0,4.0
1925,2021,Azerbaijan,RIC,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,11.0,1.0
1926,2021,Azerbaijan,RIC,SOFT-HARD-HARD-SOFT,3,2.0,HARD,36.0,2.0
1927,2021,Azerbaijan,RIC,SOFT-HARD-HARD-SOFT,3,3.0,HARD,1.0,3.0
1928,2021,Azerbaijan,RIC,SOFT-HARD-HARD-SOFT,3,4.0,SOFT,3.0,4.0
1929,2021,Azerbaijan,RAI,MEDIUM-HARD-HARD-SOFT,3,1.0,MEDIUM,13.0,1.0
1930,2021,Azerbaijan,RAI,MEDIUM-HARD-HARD-SOFT,3,2.0,HARD,34.0,2.0
1931,2021,Azerbaijan,RAI,MEDIUM-HARD-HARD-SOFT,3,3.0,HARD,1.0,3.0
1932,2021,Azerbaijan,RAI,MEDIUM-HARD-HARD-SOFT,3,4.0,SOFT,3.0,4.0
1933,2021,Azerbaijan,GIO,SOFT-HARD-HARD-HARD-SOFT,4,1.0,SOFT,2.0,1.0
1934,2021,Azerbaijan,GIO,SOFT-HARD-HARD-HARD-SOFT,4,2.0,HARD,32.0,2.0
1935,2021,Azerbaijan,GIO,SOFT-HARD-HARD-HARD-SOFT,4,3.0,HARD,13.0,3.0
1936,2021,Azerbaijan,GIO,SOFT-HARD-HARD-HARD-SOFT,4,4.0,HARD,1.0,4.0
1937,2021,Azerbaijan,GIO,SOFT-HARD-HARD-HARD-SOFT,4,5.0,SOFT,3.0,5.0
1938,2021,Azerbaijan,BOT,SOFT-HARD-SOFT-SOFT,3,1.0,SOFT,11.0,1.0
1939,2021,Azerbaijan,BOT,SOFT-HARD-SOFT-SOFT,3,2.0,HARD,36.0,2.0
1940,2021,Azerbaijan,BOT,SOFT-HARD-SOFT-SOFT,3,3.0,SOFT,1.0,3.0
1941,2021,Azerbaijan,BOT,SOFT-HARD-SOFT-SOFT,3,4.0,SOFT,3.0,4.0
1942,2021,Azerbaijan,MSC,SOFT-HARD-SOFT-SOFT-SOFT-SOFT,5,1.0,SOFT,8.0,1.0
1943,2021,Azerbaijan,MSC,SOFT-HARD-SOFT-SOFT-SOFT-SOFT,5,2.0,HARD,26.0,2.0
1944,2021,Azerbaijan,MSC,SOFT-HARD-SOFT-SOFT-SOFT-SOFT,5,3.0,SOFT,10.0,3.0
1945,2021,Azerbaijan,MSC,SOFT-HARD-SOFT-SOFT-SOFT-SOFT,5,4.0,SOFT,3.0,4.0
1946,2021,Azerbaijan,MSC,SOFT-HARD-SOFT-SOFT-SOFT-SOFT,5,5.0,SOFT,1.0,5.0
1947,2021,Azerbaijan,MSC,SOFT-HARD-SOFT-SOFT-SOFT-SOFT,5,7.0,SOFT,3.0,7.0
1948,2021,Azerbaijan,MAZ,SOFT-HARD-SOFT-SOFT-SOFT-SOFT-SOFT,6,1.0,SOFT,9.0,1.0
1949,2021,Azerbaijan,MAZ,SOFT-HARD-SOFT-SOFT-SOFT-SOFT-SOFT,6,2.0,HARD,25.0,2.0
1950,2021,Azerbaijan,MAZ,SOFT-HARD-SOFT-SOFT-SOFT-SOFT-SOFT,6,3.0,SOFT,10.0,3.0
1951,2021,Azerbaijan,MAZ,SOFT-HARD-SOFT-SOFT-SOFT-SOFT-SOFT,6,4.0,SOFT,2.0,4.0
1952,2021,Azerbaijan,MAZ,SOFT-HARD-SOFT-SOFT-SOFT-SOFT-SOFT,6,5.0,SOFT,1.0,5.0
1953,2021,Azerbaijan,MAZ,SOFT-HARD-SOFT-SOFT-SOFT-SOFT-SOFT,6,6.0,SOFT,1.0,6.0
1954,2021,Azerbaijan,MAZ,SOFT-HARD-SOFT-SOFT-SOFT-SOFT-SOFT,6,7.0,SOFT,3.0,7.0
1955,2021,Azerbaijan,HAM,SOFT-HARD-HARD-SOFT,3,1.0,SOFT,11.0,1.0
1956,2021,Azerbaijan,HAM,SOFT-HARD-HARD-SOFT,3,2.0,HARD,36.0,2.0
