,Driver,Stint,Compound,GP,Year,StintLength
2594,RIC,1.0,SOFT,Austria,2020,10
2595,RIC,1.0,SOFT,Azerbaijan,2021,9
2596,RIC,1.0,SOFT,Bahrain,2019,20
2597,RIC,1.0,SOFT,Bahrain,2021,7
2598,RIC,1.0,SOFT,Belgium,2020,9
2599,RIC,1.0,SOFT,Belgium,2023,1
2600,RIC,1.0,SOFT,Canada,2019,5
2601,RIC,1.0,SOFT,China,2019,15
2602,RIC,1.0,SOFT,Great Britain,2019,10
2603,RIC,1.0,SOFT,Great Britain,2020,4
2604,RIC,1.0,SOFT,Hungary,2022,10
2605,RIC,1.0,SOFT,Monaco,2019,3
2606,RIC,1.0,SOFT,Monaco,2020,18
2607,RIC,1.0,SOFT,Monza,2019,27
2608,RIC,1.0,SOFT,Monza,2020,18
2609,RIC,1.0,SOFT,Spain,2019,2
2610,RIC,1.0,SOFT,Spain,2022,4
2611,RIC,2.0,HARD,Abu Dhabi,2019,29
2612,RIC,2.0,HARD,Abu Dhabi,2021,29
2613,RIC,2.0,HARD,Abu Dhabi,2022,38
2614,RIC,2.0,HARD,Abu Dhabi,2023,23
2615,RIC,2.0,HARD,Austin,2019,34
2616,RIC,2.0,HARD,Austin,2021,17
2617,RIC,2.0,HARD,Austin,2022,16
2618,RIC,2.0,HARD,Austin,2023,24
2619,RIC,2.0,HARD,Australia,2019,24
2620,RIC,2.0,HARD,Australia,2022,28
2621,RIC,2.0,HARD,Austria,2021,27
2622,RIC,2.0,HARD,Azerbaijan,2021,28
2623,RIC,2.0,HARD,Belgium,2020,30
2624,RIC,2.0,HARD,Belgium,2022,18
2625,RIC,2.0,HARD,Canada,2019,57
2626,RIC,2.0,HARD,Canada,2022,27
2627,RIC,2.0,HARD,China,2019,36
2628,RIC,2.0,HARD,China,2022,27
2629,RIC,2.0,HARD,Great Britain,2020,32
2630,RIC,2.0,HARD,Hungary,2023,8
2631,RIC,2.0,HARD,Mexico,2021,15
2632,RIC,2.0,HARD,Mexico,2023,4
2633,RIC,2.0,HARD,Miami,2022,8
2634,RIC,2.0,HARD,Monaco,2021,37
2635,RIC,2.0,HARD,Monza,2021,24
2636,RIC,2.0,HARD,Monza,2022,25
2637,RIC,2.0,HARD,Qatar,2021,15
2638,RIC,2.0,HARD,Saudi Arabia,2022,20
2639,RIC,2.0,HARD,Singapore,2019,11
2640,RIC,2.0,HARD,Spain,2019,17
2641,RIC,2.0,MEDIUM,Abu Dhabi,2020,15
2642,RIC,2.0,MEDIUM,Azerbaijan,2019,19
2643,RIC,2.0,MEDIUM,Azerbaijan,2022,17
2644,RIC,2.0,MEDIUM,Bahrain,2019,28
2645,RIC,2.0,MEDIUM,Bahrain,2020,7
2646,RIC,2.0,MEDIUM,Bahrain,2021,17
2647,RIC,2.0,MEDIUM,Belgium,2019,35
2648,RIC,2.0,MEDIUM,Belgium,2023,10
2649,RIC,2.0,MEDIUM,Great Britain,2019,6
2650,RIC,2.0,MEDIUM,Great Britain,2021,16
2651,RIC,2.0,MEDIUM,Great Britain,2022,16
2652,RIC,2.0,MEDIUM,Hungary,2020,6
2653,RIC,2.0,MEDIUM,Hungary,2022,29
2654,RIC,2.0,MEDIUM,Mexico,2019,20
2655,RIC,2.0,MEDIUM,Monaco,2019,43
2656,RIC,2.0,MEDIUM,Monaco,2020,1
2657,RIC,2.0,MEDIUM,Monza,2019,22
2658,RIC,2.0,MEDIUM,Monza,2020,1
2659,RIC,2.0,MEDIUM,Spain,2021,17
2660,RIC,2.0,SOFT,Austria,2019,23
2661,RIC,2.0,SOFT,Bahrain,2022,14
2662,RIC,2.0,SOFT,Brazil,2019,30
2663,RIC,2.0,SOFT,Hungary,2019,18
2664,RIC,2.0,SOFT,Japan,2019,22
2665,RIC,2.0,SOFT,Mexico,2022,22
2666,RIC,2.0,SOFT,Singapore,2022,15
2667,RIC,2.0,SOFT,Spain,2020,15
2668,RIC,2.0,SOFT,Spain,2022,6
2669,RIC,3.0,HARD,Abu Dhabi,2023,26
2670,RIC,3.0,HARD,Austin,2021,25
2671,RIC,3.0,HARD,Austin,2022,20
2672,RIC,3.0,HARD,Austria,2022,43
2673,RIC,3.0,HARD,Bahrain,2020,18
2674,RIC,3.0,HARD,Bahrain,2021,23
2675,RIC,3.0,HARD,Bahrain,2022,9
2676,RIC,3.0,HARD,Canada,2022,16
2677,RIC,3.0,HARD,China,2022,16
2678,RIC,3.0,HARD,Great Britain,2019,28
2679,RIC,3.0,HARD,Great Britain,2021,31
2680,RIC,3.0,HARD,Great Britain,2022,10
2681,RIC,3.0,HARD,Hungary,2022,18
2682,RIC,3.0,HARD,Mexico,2023,35
2683,RIC,3.0,HARD,Monaco,2022,23
2684,RIC,3.0,HARD,Qatar,2022,43
2685,RIC,3.0,MEDIUM,Belgium,2022,11
2686,RIC,3.0,MEDIUM,Belgium,2023,20
2687,RIC,3.0,MEDIUM,Brazil,2021,13
2688,RIC,3.0,MEDIUM,Hungary,2020,24
2689,RIC,3.0,MEDIUM,Hungary,2023,36
2690,RIC,3.0,MEDIUM,Imola,2022,6
2691,RIC,3.0,MEDIUM,Mexico,2021,30
2692,RIC,3.0,MEDIUM,Monaco,2020,25
2693,RIC,3.0,MEDIUM,Monza,2020,25
2694,RIC,3.0,MEDIUM,Saudi Arabia,2021,23
2695,RIC,3.0,MEDIUM,Spain,2019,13
2696,RIC,3.0,MEDIUM,Spain,2022,15
2697,RIC,3.0,SOFT,Abu Dhabi,2019,11
2698,RIC,3.0,SOFT,Abu Dhabi,2021,1
2699,RIC,3.0,SOFT,Austin,2023,7
2700,RIC,3.0,SOFT,Brazil,2019,17
2701,RIC,3.0,SOFT,Brazil,2023,19
2702,RIC,3.0,SOFT,Canada,2020,15
2703,RIC,3.0,SOFT,Imola,2021,27
2704,RIC,3.0,SOFT,Miami,2022,10
2705,RIC,3.0,SOFT,Spain,2021,18
2706,RIC,4.0,HARD,Bahrain,2020,16
2707,RIC,4.0,HARD,Brazil,2021,16
2708,RIC,4.0,HARD,Hungary,2021,30
2709,RIC,4.0,HARD,Imola,2022,26
2710,RIC,4.0,MEDIUM,Brazil,2023,27
2711,RIC,4.0,MEDIUM,Canada,2020,13
2712,RIC,4.0,SOFT,Azerbaijan,2021,1
2713,RIC,4.0,SOFT,Bahrain,2022,9
2714,RIC,4.0,SOFT,Great Britain,2022,4
2715,RIC,4.0,SOFT,Spain,2022,16
2716,RIC,5.0,SOFT,Brazil,2023,13
2717,RIC,5.0,SOFT,Great Britain,2022,12
2718,RIC,6.0,SOFT,Canada,2020,12
2719,RUS,1.0,HARD,Abu Dhabi,2019,6
2720,RUS,1.0,HARD,Hungary,2023,22
2721,RUS,1.0,HARD,Miami,2022,37
2722,RUS,1.0,HARD,Monaco,2023,49
2723,RUS,1.0,MEDIUM,Abu Dhabi,2020,8
2724,RUS,1.0,MEDIUM,Abu Dhabi,2021,17
2725,RUS,1.0,MEDIUM,Abu Dhabi,2022,14
2726,RUS,1.0,MEDIUM,Abu Dhabi,2023,13
2727,RUS,1.0,MEDIUM,Austin,2021,6
2728,RUS,1.0,MEDIUM,Austin,2022,13
2729,RUS,1.0,MEDIUM,Austin,2023,20
2730,RUS,1.0,MEDIUM,Australia,2022,17
2731,RUS,1.0,MEDIUM,Australia,2023,3
2732,RUS,1.0,MEDIUM,Austria,2019,18
2733,RUS,1.0,MEDIUM,Austria,2020,15
2734,RUS,1.0,MEDIUM,Austria,2021,15
2735,RUS,1.0,MEDIUM,Austria,2022,9
2736,RUS,1.0,MEDIUM,Azerbaijan,2022,7
2737,RUS,1.0,MEDIUM,Azerbaijan,2023,9
2738,RUS,1.0,MEDIUM,Belgium,2019,21
2739,RUS,1.0,MEDIUM,Belgium,2020,8
2740,RUS,1.0,MEDIUM,Belgium,2022,8
2741,RUS,1.0,MEDIUM,Belgium,2023,12
2742,RUS,1.0,MEDIUM,Canada,2022,15
2743,RUS,1.0,MEDIUM,Canada,2023,9
2744,RUS,1.0,MEDIUM,China,2019,2
2745,RUS,1.0,MEDIUM,China,2022,15
2746,RUS,1.0,MEDIUM,China,2023,9
2747,RUS,1.0,MEDIUM,Great Britain,2019,1
2748,RUS,1.0,MEDIUM,Imola,2023,18
2749,RUS,1.0,MEDIUM,Japan,2019,1
2750,RUS,1.0,MEDIUM,Japan,2023,18
2751,RUS,1.0,MEDIUM,Mexico,2019,13
2752,RUS,1.0,MEDIUM,Mexico,2022,32
2753,RUS,1.0,MEDIUM,Mexico,2023,23
2754,RUS,1.0,MEDIUM,Miami,2023,15
2755,RUS,1.0,MEDIUM,Monaco,2020,17
2756,RUS,1.0,MEDIUM,Monaco,2021,1
2757,RUS,1.0,MEDIUM,Monza,2019,12
2758,RUS,1.0,MEDIUM,Monza,2020,17
2759,RUS,1.0,MEDIUM,Monza,2021,24
2760,RUS,1.0,MEDIUM,Monza,2023,18
2761,RUS,1.0,MEDIUM,Qatar,2022,9
2762,RUS,1.0,MEDIUM,Saudi Arabia,2021,4
2763,RUS,1.0,MEDIUM,Saudi Arabia,2022,14
2764,RUS,1.0,MEDIUM,Saudi Arabia,2023,16
2765,RUS,1.0,MEDIUM,Singapore,2023,18
2766,RUS,1.0,SOFT,Bahrain,2019,2
2767,RUS,1.0,SOFT,Bahrain,2021,4
2768,RUS,1.0,SOFT,Bahrain,2022,13
2769,RUS,1.0,SOFT,Bahrain,2023,9
2770,RUS,1.0,SOFT,Brazil,2022,17
2771,RUS,1.0,SOFT,Great Britain,2023,27
2772,RUS,1.0,SOFT,Hungary,2022,12
2773,RUS,1.0,SOFT,Monza,2022,21
2774,RUS,1.0,SOFT,Spain,2022,11
2775,RUS,1.0,SOFT,Spain,2023,22
2776,RUS,2.0,HARD,Abu Dhabi,2020,40
2777,RUS,2.0,HARD,Abu Dhabi,2022,23
2778,RUS,2.0,HARD,Abu Dhabi,2023,19
2779,RUS,2.0,HARD,Austin,2019,15
2780,RUS,2.0,HARD,Austin,2021,19
2781,RUS,2.0,HARD,Austin,2022,14
2782,RUS,2.0,HARD,Austin,2023,17
2783,RUS,2.0,HARD,Australia,2022,29
2784,RUS,2.0,HARD,Austria,2019,37
2785,RUS,2.0,HARD,Austria,2020,19
2786,RUS,2.0,HARD,Azerbaijan,2021,27
2787,RUS,2.0,HARD,Azerbaijan,2022,22
2788,RUS,2.0,HARD,Azerbaijan,2023,35
2789,RUS,2.0,HARD,Bahrain,2022,16
2790,RUS,2.0,HARD,Bahrain,2023,16
2791,RUS,2.0,HARD,Canada,2019,25
2792,RUS,2.0,HARD,Canada,2022,24
2793,RUS,2.0,HARD,Canada,2023,36
2794,RUS,2.0,HARD,China,2019,14
2795,RUS,2.0,HARD,China,2022,24
2796,RUS,2.0,HARD,China,2023,36
2797,RUS,2.0,HARD,Great Britain,2019,25
2798,RUS,2.0,HARD,Great Britain,2020,31
2799,RUS,2.0,HARD,Hungary,2019,3
2800,RUS,2.0,HARD,Imola,2023,31
2801,RUS,2.0,HARD,Japan,2019,19
2802,RUS,2.0,HARD,Japan,2023,28
2803,RUS,2.0,HARD,Mexico,2019,41
2804,RUS,2.0,HARD,Mexico,2021,32
2805,RUS,2.0,HARD,Mexico,2022,31
2806,RUS,2.0,HARD,Mexico,2023,5
2807,RUS,2.0,HARD,Miami,2023,39
2808,RUS,2.0,HARD,Monaco,2019,40
2809,RUS,2.0,HARD,Monaco,2020,1
2810,RUS,2.0,HARD,Monaco,2021,40
2811,RUS,2.0,HARD,Monza,2019,25
2812,RUS,2.0,HARD,Monza,2020,1
2813,RUS,2.0,HARD,Monza,2021,22
2814,RUS,2.0,HARD,Monza,2022,22
2815,RUS,2.0,HARD,Monza,2023,31
2816,RUS,2.0,HARD,Qatar,2021,10
2817,RUS,2.0,HARD,Saudi Arabia,2022,27
2818,RUS,2.0,HARD,Saudi Arabia,2023,30
2819,RUS,2.0,HARD,Singapore,2019,25
2820,RUS,2.0,HARD,Singapore,2023,21
2821,RUS,2.0,MEDIUM,Abu Dhabi,2019,20
2822,RUS,2.0,MEDIUM,Austria,2023,7
2823,RUS,2.0,MEDIUM,Azerbaijan,2019,10
2824,RUS,2.0,MEDIUM,Bahrain,2019,12
2825,RUS,2.0,MEDIUM,Bahrain,2020,11
2826,RUS,2.0,MEDIUM,Bahrain,2021,21
2827,RUS,2.0,MEDIUM,Belgium,2022,14
2828,RUS,2.0,MEDIUM,Brazil,2019,22
2829,RUS,2.0,MEDIUM,Brazil,2022,23
2830,RUS,2.0,MEDIUM,Great Britain,2021,7
2831,RUS,2.0,MEDIUM,Great Britain,2023,16
2832,RUS,2.0,MEDIUM,Hungary,2022,22
2833,RUS,2.0,MEDIUM,Hungary,2023,17
2834,RUS,2.0,MEDIUM,Imola,2022,42
2835,RUS,2.0,MEDIUM,Miami,2022,11
2836,RUS,2.0,MEDIUM,Qatar,2023,5
2837,RUS,2.0,MEDIUM,Spain,2020,1
2838,RUS,2.0,MEDIUM,Spain,2022,20
2839,RUS,2.0,MEDIUM,Spain,2023,18
2840,RUS,2.0,SOFT,Australia,2019,13
2841,RUS,2.0,SOFT,Belgium,2019,12
2842,RUS,2.0,SOFT,Belgium,2023,21
2843,RUS,3.0,HARD,Abu Dhabi,2023,23
2844,RUS,3.0,HARD,Austin,2021,23
2845,RUS,3.0,HARD,Austin,2022,17
2846,RUS,3.0,HARD,Australia,2019,11
2847,RUS,3.0,HARD,Australia,2023,6
2848,RUS,3.0,HARD,Austria,2021,8
2849,RUS,3.0,HARD,Austria,2022,54
2850,RUS,3.0,HARD,Austria,2023,25
2851,RUS,3.0,HARD,Azerbaijan,2021,10
2852,RUS,3.0,HARD,Azerbaijan,2022,16
2853,RUS,3.0,HARD,Bahrain,2020,17
2854,RUS,3.0,HARD,Bahrain,2023,24
2855,RUS,3.0,HARD,Belgium,2022,14
2856,RUS,3.0,HARD,Canada,2022,19
2857,RUS,3.0,HARD,China,2022,19
2858,RUS,3.0,HARD,Great Britain,2021,32
2859,RUS,3.0,HARD,Qatar,2022,54
2860,RUS,3.0,MEDIUM,Abu Dhabi,2022,18
2861,RUS,3.0,MEDIUM,Austin,2023,16
2862,RUS,3.0,MEDIUM,Bahrain,2019,20
2863,RUS,3.0,MEDIUM,Bahrain,2021,18
2864,RUS,3.0,MEDIUM,Bahrain,2022,10
2865,RUS,3.0,MEDIUM,Hungary,2020,13
2866,RUS,3.0,MEDIUM,Hungary,2022,27
2867,RUS,3.0,MEDIUM,Hungary,2023,23
2868,RUS,3.0,MEDIUM,Mexico,2023,35
2869,RUS,3.0,MEDIUM,Monaco,2020,25
2870,RUS,3.0,MEDIUM,Monaco,2022,30
2871,RUS,3.0,MEDIUM,Monza,2020,25
2872,RUS,3.0,MEDIUM,Qatar,2023,15
2873,RUS,3.0,MEDIUM,Singapore,2023,16
2874,RUS,3.0,MEDIUM,Spain,2019,10
2875,RUS,3.0,MEDIUM,Spain,2020,2
2876,RUS,3.0,MEDIUM,Spain,2021,2
2877,RUS,3.0,MEDIUM,Spain,2022,13
2878,RUS,3.0,SOFT,Austin,2019,3
2879,RUS,3.0,SOFT,Azerbaijan,2019,6
2880,RUS,3.0,SOFT,Azerbaijan,2023,1
2881,RUS,3.0,SOFT,Brazil,2019,6
2882,RUS,3.0,SOFT,Brazil,2022,14
2883,RUS,3.0,SOFT,Brazil,2023,13
2884,RUS,3.0,SOFT,China,2019,4
2885,RUS,3.0,SOFT,Mexico,2022,1
2886,RUS,3.0,SOFT,Monza,2022,1
2887,RUS,3.0,SOFT,Netherlands,2023,4
2888,RUS,3.0,SOFT,Qatar,2021,3
2889,RUS,3.0,SOFT,Spain,2023,20
2890,RUS,4.0,HARD,Canada,2020,10
2891,RUS,4.0,HARD,Hungary,2021,39
2892,RUS,4.0,HARD,Netherlands,2023,38
2893,RUS,4.0,HARD,Qatar,2023,17
2894,RUS,4.0,MEDIUM,Austria,2023,29
2895,RUS,4.0,MEDIUM,Bahrain,2020,12
2896,RUS,4.0,MEDIUM,Brazil,2023,23
2897,RUS,4.0,MEDIUM,Hungary,2020,16
2898,RUS,4.0,SOFT,Austin,2022,1
2899,RUS,4.0,SOFT,Bahrain,2022,7
2900,RUS,4.0,SOFT,Brazil,2019,1
2901,RUS,4.0,SOFT,Singapore,2022,4
2902,RUS,4.0,SOFT,Spain,2022,13
2903,RUS,5.0,HARD,Brazil,2021,25
2904,RUS,5.0,SOFT,Brazil,2023,10
2905,RUS,5.0,SOFT,Qatar,2023,6
2906,RUS,5.0,SOFT,Singapore,2022,4
2907,RUS,6.0,SOFT,Canada,2020,12
2908,SAI,1.0,HARD,Abu Dhabi,2023,21
2909,SAI,1.0,HARD,Monaco,2023,31
2910,SAI,1.0,HARD,Saudi Arabia,2021,7
2911,SAI,1.0,MEDIUM,Abu Dhabi,2020,8
2912,SAI,1.0,MEDIUM,Abu Dhabi,2022,16
2913,SAI,1.0,MEDIUM,Austin,2023,17
2914,SAI,1.0,MEDIUM,Australia,2023,3
2915,SAI,1.0,MEDIUM,Austria,2019,35
2916,SAI,1.0,MEDIUM,Austria,2021,30
2917,SAI,1.0,MEDIUM,Austria,2022,25
2918,SAI,1.0,MEDIUM,Azerbaijan,2022,7
2919,SAI,1.0,MEDIUM,Azerbaijan,2023,9
2920,SAI,1.0,MEDIUM,Brazil,2021,2
2921,SAI,1.0,MEDIUM,Brazil,2022,10
2922,SAI,1.0,MEDIUM,Canada,2022,16
2923,SAI,1.0,MEDIUM,Canada,2023,30
2924,SAI,1.0,MEDIUM,China,2022,16
2925,SAI,1.0,MEDIUM,China,2023,30
2926,SAI,1.0,MEDIUM,Great Britain,2019,16
2927,SAI,1.0,MEDIUM,Great Britain,2023,25
2928,SAI,1.0,MEDIUM,Hungary,2022,14
2929,SAI,1.0,MEDIUM,Imola,2023,18
2930,SAI,1.0,MEDIUM,Japan,2023,12
2931,SAI,1.0,MEDIUM,Mexico,2021,34
2932,SAI,1.0,MEDIUM,Mexico,2023,27
2933,SAI,1.0,MEDIUM,Miami,2022,25
2934,SAI,1.0,MEDIUM,Miami,2023,16
2935,SAI,1.0,MEDIUM,Monza,2021,24
2936,SAI,1.0,MEDIUM,Monza,2022,27
2937,SAI,1.0,MEDIUM,Monza,2023,18
2938,SAI,1.0,MEDIUM,Qatar,2022,25
2939,SAI,1.0,MEDIUM,Saudi Arabia,2022,14
2940,SAI,1.0,MEDIUM,Saudi Arabia,2023,14
2941,SAI,1.0,MEDIUM,Singapore,2023,18
2942,SAI,1.0,SOFT,Abu Dhabi,2019,10
2943,SAI,1.0,SOFT,Abu Dhabi,2021,17
2944,SAI,1.0,SOFT,Austin,2019,2
2945,SAI,1.0,SOFT,Austin,2021,9
2946,SAI,1.0,SOFT,Australia,2019,5
2947,SAI,1.0,SOFT,Austria,2020,19
2948,SAI,1.0,SOFT,Azerbaijan,2019,3
2949,SAI,1.0,SOFT,Azerbaijan,2021,9
2950,SAI,1.0,SOFT,Bahrain,2019,2
2951,SAI,1.0,SOFT,Bahrain,2021,9
2952,SAI,1.0,SOFT,Bahrain,2022,13
2953,SAI,1.0,SOFT,Bahrain,2023,11
2954,SAI,1.0,SOFT,Belgium,2022,7
2955,SAI,1.0,SOFT,Belgium,2023,2
2956,SAI,1.0,SOFT,Brazil,2019,23
2957,SAI,1.0,SOFT,Great Britain,2020,4
2958,SAI,1.0,SOFT,Hungary,2023,12
2959,SAI,1.0,SOFT,Japan,2019,24
2960,SAI,1.0,SOFT,Mexico,2019,11
2961,SAI,1.0,SOFT,Mexico,2022,27
2962,SAI,1.0,SOFT,Monaco,2019,13
2963,SAI,1.0,SOFT,Monaco,2020,19
2964,SAI,1.0,SOFT,Monaco,2021,29
2965,SAI,1.0,SOFT,Monza,2019,24
2966,SAI,1.0,SOFT,Monza,2020,19
2967,SAI,1.0,SOFT,Spain,2022,5
2968,SAI,1.0,SOFT,Spain,2023,13
2969,SAI,2.0,HARD,Abu Dhabi,2019,28
2970,SAI,2.0,HARD,Abu Dhabi,2020,42
2971,SAI,2.0,HARD,Abu Dhabi,2021,30
2972,SAI,2.0,HARD,Abu Dhabi,2022,21
2973,SAI,2.0,HARD,Abu Dhabi,2023,32
2974,SAI,2.0,HARD,Austin,2019,33
2975,SAI,2.0,HARD,Austin,2021,16
2976,SAI,2.0,HARD,Austria,2019,27
2977,SAI,2.0,HARD,Austria,2020,20
2978,SAI,2.0,HARD,Austria,2021,28
2979,SAI,2.0,HARD,Azerbaijan,2021,28
2980,SAI,2.0,HARD,Azerbaijan,2023,38
2981,SAI,2.0,HARD,Bahrain,2023,16
2982,SAI,2.0,HARD,Canada,2019,55
2983,SAI,2.0,HARD,Canada,2022,28
2984,SAI,2.0,HARD,Canada,2023,31
2985,SAI,2.0,HARD,China,2019,31
2986,SAI,2.0,HARD,China,2022,28
2987,SAI,2.0,HARD,China,2023,31
2988,SAI,2.0,HARD,Great Britain,2019,28
2989,SAI,2.0,HARD,Great Britain,2020,31
2990,SAI,2.0,HARD,Great Britain,2023,18
2991,SAI,2.0,HARD,Hungary,2019,32
2992,SAI,2.0,HARD,Hungary,2023,26
2993,SAI,2.0,HARD,Imola,2023,31
2994,SAI,2.0,HARD,Mexico,2019,16
2995,SAI,2.0,HARD,Mexico,2021,25
2996,SAI,2.0,HARD,Mexico,2023,1
2997,SAI,2.0,HARD,Miami,2022,23
2998,SAI,2.0,HARD,Miami,2023,38
2999,SAI,2.0,HARD,Monaco,2021,45
3000,SAI,2.0,HARD,Monza,2021,22
3001,SAI,2.0,HARD,Monza,2023,31
3002,SAI,2.0,HARD,Qatar,2021,23
3003,SAI,2.0,HARD,Saudi Arabia,2022,27
3004,SAI,2.0,HARD,Saudi Arabia,2023,30
3005,SAI,2.0,HARD,Singapore,2019,17
3006,SAI,2.0,HARD,Singapore,2023,38
3007,SAI,2.0,MEDIUM,Austin,2023,17
3008,SAI,2.0,MEDIUM,Austria,2023,10
3009,SAI,2.0,MEDIUM,Azerbaijan,2019,36
3010,SAI,2.0,MEDIUM,Bahrain,2019,18
3011,SAI,2.0,MEDIUM,Bahrain,2021,19
3012,SAI,2.0,MEDIUM,Belgium,2022,12
3013,SAI,2.0,MEDIUM,Belgium,2023,2
3014,SAI,2.0,MEDIUM,Brazil,2019,27
3015,SAI,2.0,MEDIUM,Great Britain,2021,24
3016,SAI,2.0,MEDIUM,Great Britain,2022,17
3017,SAI,2.0,MEDIUM,Hungary,2020,2
3018,SAI,2.0,MEDIUM,Hungary,2022,29
3019,SAI,2.0,MEDIUM,Japan,2019,26
3020,SAI,2.0,MEDIUM,Japan,2023,18
3021,SAI,2.0,MEDIUM,Mexico,2022,40
3022,SAI,2.0,MEDIUM,Monaco,2019,47
3023,SAI,2.0,MEDIUM,Monaco,2020,1
3024,SAI,2.0,MEDIUM,Monaco,2023,18
3025,SAI,2.0,MEDIUM,Monza,2020,1
3026,SAI,2.0,MEDIUM,Singapore,2022,17
3027,SAI,2.0,MEDIUM,Spain,2019,18
3028,SAI,2.0,MEDIUM,Spain,2021,16
3029,SAI,2.0,MEDIUM,Spain,2022,19
3030,SAI,2.0,MEDIUM,Spain,2023,23
3031,SAI,2.0,SOFT,Bahrain,2020,12
3032,SAI,2.0,SOFT,Bahrain,2022,17
3033,SAI,2.0,SOFT,Brazil,2022,17
3034,SAI,2.0,SOFT,Monza,2022,15
3035,SAI,2.0,SOFT,Spain,2020,1
3036,SAI,3.0,HARD,Abu Dhabi,2022,18
3037,SAI,3.0,HARD,Austin,2021,26
3038,SAI,3.0,HARD,Austin,2023,20
3039,SAI,3.0,HARD,Australia,2023,41
3040,SAI,3.0,HARD,Austria,2022,26
3041,SAI,3.0,HARD,Bahrain,2019,14
3042,SAI,3.0,HARD,Bahrain,2021,18
3043,SAI,3.0,HARD,Bahrain,2023,24
3044,SAI,3.0,HARD,Belgium,2022,18
3045,SAI,3.0,HARD,Canada,2022,16
3046,SAI,3.0,HARD,China,2022,16
3047,SAI,3.0,HARD,Great Britain,2021,23
3048,SAI,3.0,HARD,Great Britain,2022,17
3049,SAI,3.0,HARD,Hungary,2020,24
3050,SAI,3.0,HARD,Hungary,2023,25
3051,SAI,3.0,HARD,Japan,2023,14
3052,SAI,3.0,HARD,Mexico,2023,35
3053,SAI,3.0,HARD,Monaco,2022,30
3054,SAI,3.0,HARD,Qatar,2022,26
3055,SAI,3.0,HARD,Spain,2023,24
3056,SAI,3.0,MEDIUM,Abu Dhabi,2019,12
3057,SAI,3.0,MEDIUM,Austria,2023,28
3058,SAI,3.0,MEDIUM,Bahrain,2020,16
3059,SAI,3.0,MEDIUM,Bahrain,2022,10
3060,SAI,3.0,MEDIUM,Brazil,2021,11
3061,SAI,3.0,MEDIUM,Brazil,2022,15
3062,SAI,3.0,MEDIUM,Hungary,2021,9
3063,SAI,3.0,MEDIUM,Imola,2021,28
3064,SAI,3.0,MEDIUM,Mexico,2019,34
3065,SAI,3.0,MEDIUM,Monaco,2020,25
3066,SAI,3.0,MEDIUM,Monza,2020,25
3067,SAI,3.0,MEDIUM,Saudi Arabia,2021,25
3068,SAI,3.0,MEDIUM,Singapore,2019,13
3069,SAI,3.0,MEDIUM,Spain,2020,20
3070,SAI,3.0,MEDIUM,Spain,2022,12
3071,SAI,3.0,SOFT,Brazil,2023,21
3072,SAI,3.0,SOFT,China,2019,18
3073,SAI,3.0,SOFT,Hungary,2022,20
3074,SAI,3.0,SOFT,Monza,2022,1
3075,SAI,3.0,SOFT,Netherlands,2023,23
3076,SAI,3.0,SOFT,Spain,2019,13
3077,SAI,3.0,SOFT,Spain,2021,16
3078,SAI,4.0,HARD,Austria,2023,25
3079,SAI,4.0,HARD,Bahrain,2020,12
3080,SAI,4.0,HARD,Hungary,2021,36
3081,SAI,4.0,MEDIUM,Austria,2020,11
3082,SAI,4.0,MEDIUM,Brazil,2021,24
3083,SAI,4.0,MEDIUM,Brazil,2023,23
3084,SAI,4.0,SOFT,Azerbaijan,2021,1
3085,SAI,4.0,SOFT,Bahrain,2019,11
3086,SAI,4.0,SOFT,Bahrain,2022,7
3087,SAI,4.0,SOFT,Brazil,2022,12
3088,SAI,4.0,SOFT,Great Britain,2022,10
3089,SAI,4.0,SOFT,Netherlands,2023,17
3090,SAI,4.0,SOFT,Spain,2022,20
3091,SAI,5.0,HARD,Brazil,2021,17
3092,SAI,5.0,SOFT,Brazil,2023,19
3093,SAR,1.0,HARD,Saudi Arabia,2023,14
3094,SAR,1.0,MEDIUM,Abu Dhabi,2023,12
3095,SAR,1.0,MEDIUM,Austin,2023,8
3096,SAR,1.0,MEDIUM,Azerbaijan,2023,6
3097,SAR,1.0,MEDIUM,Canada,2023,4
3098,SAR,1.0,MEDIUM,China,2023,4
3099,SAR,1.0,MEDIUM,Great Britain,2023,28
3100,SAR,1.0,MEDIUM,Hungary,2023,6
3101,SAR,1.0,MEDIUM,Imola,2023,12
3102,SAR,1.0,MEDIUM,Mexico,2023,18
3103,SAR,1.0,MEDIUM,Monaco,2023,15
3104,SAR,1.0,MEDIUM,Monza,2023,12
3105,SAR,1.0,MEDIUM,Singapore,2023,16
3106,SAR,1.0,MEDIUM,Spain,2023,1
3107,SAR,1.0,SOFT,Bahrain,2023,2
3108,SAR,1.0,SOFT,Belgium,2023,2
3109,SAR,1.0,SOFT,Netherlands,2023,3
3110,SAR,2.0,HARD,Abu Dhabi,2023,25
3111,SAR,2.0,HARD,Austin,2023,20
3112,SAR,2.0,HARD,Azerbaijan,2023,37
3113,SAR,2.0,HARD,Hungary,2023,14
3114,SAR,2.0,HARD,Imola,2023,35
3115,SAR,2.0,HARD,Mexico,2023,8
3116,SAR,2.0,HARD,Miami,2023,53
3117,SAR,2.0,HARD,Monaco,2023,1
3118,SAR,2.0,HARD,Monza,2023,35
